rank,sample_id,total_pixels,class_0,class_1,class_2
3290,0020384,262144,0,262144,0
3291,0020390,262144,0,262144,0
3292,0020391,262144,0,262144,0
3293,0018396,262144,229427,32476,241
3294,0020401,262144,0,262144,0
3295,0020402,262144,0,262144,0
3296,0017540,262144,0,0,262144
3297,0036317,262144,229427,32717,0
3298,0020403,262144,0,262144,0
3299,0020404,262144,0,262144,0
3300,0020405,262144,0,262144,0
3301,0029590,262144,229420,32724,0
3302,0020408,262144,0,262144,0
3303,0020422,262144,0,262144,0
3304,0017541,262144,0,0,262144
3305,0020423,262144,0,262144,0
3306,0030100,262144,229420,32724,0
3307,0020424,262144,0,262144,0
3308,0020425,262144,0,262144,0
3309,0020426,262144,0,262144,0
3310,0040961,262144,229406,3114,29624
3311,0020427,262144,0,262144,0
3312,0020428,262144,0,262144,0
3313,0017566,262144,0,0,262144
3314,0020429,262144,0,262144,0
3315,0058006,262144,229401,32743,0
3316,0020430,262144,0,262144,0
3317,0020432,262144,0,262144,0
3318,0020439,262144,0,262144,0
3319,0020971,262144,229400,32491,253
3320,0020440,262144,0,262144,0
3321,0020441,262144,0,262144,0
3322,0017567,262144,0,0,262144
3323,0020447,262144,0,262144,0
3324,0046159,262144,229395,28878,3871
3325,0020448,262144,0,262144,0
3326,0020449,262144,0,262144,0
3327,0046411,262144,229395,28878,3871
3328,0020450,262144,0,262144,0
3329,0020451,262144,0,262144,0
3330,0017569,262144,0,0,262144
3331,0020452,262144,0,262144,0
3332,0046663,262144,229395,28878,3871
3333,0020455,262144,0,262144,0
3334,0020456,262144,0,262144,0
3335,0020458,262144,0,262144,0
3336,0046915,262144,229395,28878,3871
3337,0020463,262144,0,262144,0
3338,0017570,262144,0,0,262144
3339,0020464,262144,0,262144,0
3340,0020467,262144,0,262144,0
3341,0047167,262144,229395,28878,3871
3342,0020471,262144,0,262144,0
3343,0020472,262144,0,262144,0
3344,0020473,262144,0,262144,0
3345,0047419,262144,229395,28250,4499
3346,0020474,262144,0,262144,0
3347,0017571,262144,0,0,262144
3348,0020484,262144,0,262144,0
3349,0020486,262144,0,262144,0
3350,0047671,262144,229395,28878,3871
3351,0020491,262144,0,262144,0
3352,0020492,262144,0,262144,0
3353,0020494,262144,0,262144,0
3354,0047923,262144,229395,30949,1800
3355,0017597,262144,0,0,262144
3356,0020531,262144,0,262144,0
3357,0020532,262144,0,262144,0
3358,0037119,262144,229392,31980,772
3359,0020534,262144,0,262144,0
3360,0020555,262144,0,262144,0
3361,0020556,262144,0,262144,0
3362,0014689,262144,229381,32763,0
3363,0017598,262144,0,0,262144
3364,0020579,262144,0,262144,0
3365,0020583,262144,0,262144,0
3366,0020603,262144,0,262144,0
3367,0014974,262144,229381,32639,124
3368,0020604,262144,0,262144,0
3369,0020627,262144,0,262144,0
3370,0020628,262144,0,262144,0
3371,0017600,262144,0,0,262144
3372,0015237,262144,229381,32639,124
3373,0020654,262144,0,262144,0
3374,0020658,262144,0,262144,0
3375,0020678,262144,0,262144,0
3376,0035565,262144,229381,32084,679
3377,0020680,262144,0,262144,0
3378,0020688,262144,0,262144,0
3379,0017601,262144,0,0,262144
3380,0020690,262144,0,262144,0
3381,0014624,262144,229380,31040,1724
3382,0020691,262144,0,262144,0
3383,0020702,262144,0,262144,0
3384,0002433,262144,229371,0,32773
3385,0020704,262144,0,262144,0
3386,0020715,262144,0,262144,0
3387,0020723,262144,0,262144,0
3388,0017614,262144,0,0,262144
3389,0037617,262144,229361,32783,0
3390,0020724,262144,0,262144,0
3391,0020737,262144,0,262144,0
3392,0020738,262144,0,262144,0
3393,0002608,262144,229356,32788,0
3394,0020739,262144,0,262144,0
3395,0020749,262144,0,262144,0
3396,0017615,262144,0,0,262144
3397,0020760,262144,0,262144,0
3398,0046269,262144,229345,27882,4917
3399,0020761,262144,0,262144,0
3400,0020762,262144,0,262144,0
3401,0020771,262144,0,262144,0
3402,0046521,262144,229345,27882,4917
3403,0020782,262144,0,262144,0
3404,0020789,262144,0,262144,0
3405,0017616,262144,0,0,262144
3406,0020798,262144,0,262144,0
3407,0046773,262144,229345,28138,4661
3408,0020801,262144,0,262144,0
3409,0020802,262144,0,262144,0
3410,0020806,262144,0,262144,0
3411,0047025,262144,229345,28138,4661
3412,0020809,262144,0,262144,0
3413,0017628,262144,0,0,262144
3414,0020821,262144,0,262144,0
3415,0047277,262144,229345,28138,4661
3416,0020823,262144,0,262144,0
3417,0020830,262144,0,262144,0
3418,0020832,262144,0,262144,0
3419,0047529,262144,229345,26359,6440
3420,0020838,262144,0,262144,0
3421,0020842,262144,0,262144,0
3422,0017629,262144,0,0,262144
3423,0020847,262144,0,262144,0
3424,0047781,262144,229345,28138,4661
3425,0020849,262144,0,262144,0
3426,0020852,262144,0,262144,0
3427,0020854,262144,0,262144,0
3428,0048033,262144,229345,30590,2209
3429,0020859,262144,0,262144,0
3430,0017631,262144,0,0,262144
3431,0020862,262144,0,262144,0
3432,0020870,262144,0,262144,0
3433,0028417,262144,229335,20063,12746
3434,0020871,262144,0,262144,0
3435,0020873,262144,0,262144,0
3436,0020876,262144,0,262144,0
3437,0001715,262144,229316,32828,0
3438,0017644,262144,0,0,262144
3439,0020878,262144,0,262144,0
3440,0020880,262144,0,262144,0
3441,0001783,262144,229316,32828,0
3442,0020881,262144,0,262144,0
3443,0020882,262144,0,262144,0
3444,0020883,262144,0,262144,0
3445,0019632,262144,229308,16,32820
3446,0020891,262144,0,262144,0
3447,0017645,262144,0,0,262144
3448,0020892,262144,0,262144,0
3449,0020893,262144,0,262144,0
3450,0044112,262144,229305,32785,54
3451,0020894,262144,0,262144,0
3452,0020896,262144,0,262144,0
3453,0020899,262144,0,262144,0
3454,0040267,262144,229289,30193,2662
3455,0020901,262144,0,262144,0
3456,0017647,262144,0,0,262144
3457,0020902,262144,0,262144,0
3458,0020904,262144,0,262144,0
3459,0040685,262144,229289,30207,2648
3460,0020906,262144,0,262144,0
3461,0020907,262144,0,262144,0
3462,0020909,262144,0,262144,0
3463,0005236,262144,229282,0,32862
3464,0020910,262144,0,262144,0
3465,0017660,262144,0,0,262144
3466,0020916,262144,0,262144,0
3467,0020918,262144,0,262144,0
3468,0023999,262144,229270,7447,25427
3469,0020922,262144,0,262144,0
3470,0020923,262144,0,262144,0
3471,0020924,262144,0,262144,0
3472,0024427,262144,229270,32433,441
3473,0020925,262144,0,262144,0
3474,0017662,262144,0,0,262144
3475,0020926,262144,0,262144,0
3476,0020928,262144,0,262144,0
3477,0024536,262144,229270,32433,441
3478,0020929,262144,0,262144,0
3479,0020931,262144,0,262144,0
3480,0020245,262144,229269,32875,0
3481,0020936,262144,0,262144,0
3482,0017676,262144,0,0,262144
3483,0020941,262144,0,262144,0
3484,0020942,262144,0,262144,0
3485,0034605,262144,229263,32833,48
3486,0020943,262144,0,262144,0
3487,0020946,262144,0,262144,0
3488,0020947,262144,0,262144,0
3489,0031957,262144,229261,32879,4
3490,0017694,262144,0,0,262144
3491,0020948,262144,0,262144,0
3492,0020949,262144,0,262144,0
3493,0020950,262144,0,262144,0
3494,0041282,262144,229254,32078,812
3495,0020965,262144,0,262144,0
3496,0020981,262144,0,262144,0
3497,0017696,262144,0,0,262144
3498,0020984,262144,0,262144,0
3499,0044838,262144,229242,32902,0
3500,0021015,262144,0,262144,0
3501,0021017,262144,0,262144,0
3502,0021023,262144,0,262144,0
3503,0045063,262144,229242,32902,0
3504,0021028,262144,0,262144,0
3505,0021045,262144,0,262144,0
3506,0017717,262144,0,0,262144
3507,0056011,262144,229220,8908,24016
3508,0021048,262144,0,262144,0
3509,0021079,262144,0,262144,0
3510,0021081,262144,0,262144,0
3511,0054659,262144,229187,32957,0
3512,0021087,262144,0,262144,0
3513,0021092,262144,0,262144,0
3514,0017719,262144,0,0,262144
3515,0021109,262144,0,262144,0
3516,0060214,262144,229177,9328,23639
3517,0021112,262144,0,262144,0
3518,0021143,262144,0,262144,0
3519,0021144,262144,0,262144,0
3520,0015935,262144,229149,32816,179
3521,0021145,262144,0,262144,0
3522,0021151,262144,0,262144,0
3523,0017723,262144,0,0,262144
3524,0021156,262144,0,262144,0
3525,0010484,262144,229139,32527,478
3526,0021175,262144,0,262144,0
3527,0021176,262144,0,262144,0
3528,0021179,262144,0,262144,0
3529,0044432,262144,229127,33017,0
3530,0021199,262144,0,262144,0
3531,0017724,262144,0,0,262144
3532,0021200,262144,0,262144,0
3533,0021206,262144,0,262144,0
3534,0017090,262144,229100,30413,2631
3535,0021207,262144,0,262144,0
3536,0021208,262144,0,262144,0
3537,0034956,262144,229090,32721,333
3538,0021214,262144,0,262144,0
3539,0021215,262144,0,262144,0
3540,0017725,262144,0,0,262144
3541,0021216,262144,0,262144,0
3542,0048402,262144,229074,32782,288
3543,0021233,262144,0,262144,0
3544,0021234,262144,0,262144,0
3545,0021235,262144,0,262144,0
3546,0038447,262144,229073,28327,4744
3547,0021253,262144,0,262144,0
3548,0017727,262144,0,0,262144
3549,0021256,262144,0,262144,0
3550,0021257,262144,0,262144,0
3551,0039678,262144,229073,31956,1115
3552,0021258,262144,0,262144,0
3553,0021259,262144,0,262144,0
3554,0021260,262144,0,262144,0
3555,0017243,262144,229072,0,33072
3556,0021265,262144,0,262144,0
3557,0017728,262144,0,0,262144
3558,0021290,262144,0,262144,0
3559,0021291,262144,0,262144,0
3560,0026409,262144,229070,33074,0
3561,0021292,262144,0,262144,0
3562,0021294,262144,0,262144,0
3563,0026684,262144,229057,13843,19244
3564,0021297,262144,0,262144,0
3565,0021299,262144,0,262144,0
3566,0017730,262144,0,0,262144
3567,0021303,262144,0,262144,0
3568,0044699,262144,229055,7792,25297
3569,0021312,262144,0,262144,0
3570,0021313,262144,0,262144,0
3571,0021315,262144,0,262144,0
3572,0032142,262144,229032,33112,0
3573,0021316,262144,0,262144,0
3574,0021317,262144,0,262144,0
3575,0017747,262144,0,0,262144
3576,0021323,262144,0,262144,0
3577,0060462,262144,229030,33114,0
3578,0021324,262144,0,262144,0
3579,0021325,262144,0,262144,0
3580,0021334,262144,0,262144,0
3581,0027527,262144,229027,28124,4993
3582,0021336,262144,0,262144,0
3583,0017749,262144,0,0,262144
3584,0021337,262144,0,262144,0
3585,0021340,262144,0,262144,0
3586,0009444,262144,229014,30014,3116
3587,0021346,262144,0,262144,0
3588,0021352,262144,0,262144,0
3589,0021354,262144,0,262144,0
3590,0009583,262144,229014,29944,3186
3591,0017753,262144,0,0,262144
3592,0021357,262144,0,262144,0
3593,0021358,262144,0,262144,0
3594,0033608,262144,228997,24610,8537
3595,0021359,262144,0,262144,0
3596,0021360,262144,0,262144,0
3597,0021361,262144,0,262144,0
3598,0011691,262144,228993,31904,1247
3599,0021364,262144,0,262144,0
3600,0017754,262144,0,0,262144
3601,0021372,262144,0,262144,0
3602,0021373,262144,0,262144,0
3603,0034414,262144,228993,33151,0
3604,0021374,262144,0,262144,0
3605,0021375,262144,0,262144,0
3606,0021376,262144,0,262144,0
3607,0017755,262144,0,0,262144
3608,0052873,262144,228988,28873,4283
3609,0021377,262144,0,262144,0
3610,0021378,262144,0,262144,0
3611,0021379,262144,0,262144,0
3612,0020257,262144,228977,33167,0
3613,0021382,262144,0,262144,0
3614,0021383,262144,0,262144,0
3615,0017756,262144,0,0,262144
3616,0021384,262144,0,262144,0
3617,0032123,262144,228964,33180,0
3618,0021391,262144,0,262144,0
3619,0021392,262144,0,262144,0
3620,0054696,262144,228964,29535,3645
3621,0021394,262144,0,262144,0
3622,0021395,262144,0,262144,0
3623,0021396,262144,0,262144,0
3624,0017757,262144,0,0,262144
3625,0001718,262144,228938,33206,0
3626,0021397,262144,0,262144,0
3627,0021400,262144,0,262144,0
3628,0021401,262144,0,262144,0
3629,0001786,262144,228938,33206,0
3630,0021409,262144,0,262144,0
3631,0021410,262144,0,262144,0
3632,0017758,262144,0,0,262144
3633,0021411,262144,0,262144,0
3634,0042604,262144,228929,29912,3303
3635,0021412,262144,0,262144,0
3636,0021413,262144,0,262144,0
3637,0021414,262144,0,262144,0
3638,0015706,262144,228919,27989,5236
3639,0021417,262144,0,262144,0
3640,0017760,262144,0,0,262144
3641,0021426,262144,0,262144,0
3642,0021427,262144,0,262144,0
3643,0040924,262144,228888,1444,31812
3644,0021428,262144,0,262144,0
3645,0021429,262144,0,262144,0
3646,0021431,262144,0,262144,0
3647,0045018,262144,228872,33272,0
3648,0021434,262144,0,262144,0
3649,0017780,262144,0,0,262144
3650,0021435,262144,0,262144,0
3651,0052248,262144,228871,33092,181
3652,0021436,262144,0,262144,0
3653,0021437,262144,0,262144,0
3654,0021443,262144,0,262144,0
3655,0035849,262144,228865,32719,560
3656,0021444,262144,0,262144,0
3657,0017781,262144,0,0,262144
3658,0021446,262144,0,262144,0
3659,0021451,262144,0,262144,0
3660,0042013,262144,228857,33287,0
3661,0021452,262144,0,262144,0
3662,0021453,262144,0,262144,0
3663,0021454,262144,0,262144,0
3664,0026318,262144,228852,23858,9434
3665,0021455,262144,0,262144,0
3666,0017782,262144,0,0,262144
3667,0021457,262144,0,262144,0
3668,0021458,262144,0,262144,0
3669,0005259,262144,228844,0,33300
3670,0021460,262144,0,262144,0
3671,0021463,262144,0,262144,0
3672,0021464,262144,0,262144,0
3673,0053585,262144,228835,33309,0
3674,0021470,262144,0,262144,0
3675,0017783,262144,0,0,262144
3676,0021471,262144,0,262144,0
3677,0021472,262144,0,262144,0
3678,0023628,262144,228824,10944,22376
3679,0021473,262144,0,262144,0
3680,0021477,262144,0,262144,0
3681,0023761,262144,228824,10164,23156
3682,0021478,262144,0,262144,0
3683,0021479,262144,0,262144,0
3684,0017784,262144,0,0,262144
3685,0021480,262144,0,262144,0
3686,0023894,262144,228824,11039,22281
3687,0021487,262144,0,262144,0
3688,0021490,262144,0,262144,0
3689,0021492,262144,0,262144,0
3690,0044962,262144,228820,33324,0
3691,0021495,262144,0,262144,0
3692,0021498,262144,0,262144,0
3693,0017785,262144,0,0,262144
3694,0021499,262144,0,262144,0
3695,0005263,262144,228805,33234,105
3696,0021501,262144,0,262144,0
3697,0021506,262144,0,262144,0
3698,0021527,262144,0,262144,0
3699,0036739,262144,228802,33342,0
3700,0021528,262144,0,262144,0
3701,0017786,262144,0,0,262144
3702,0021529,262144,0,262144,0
3703,0021530,262144,0,262144,0
3704,0032795,262144,228787,32839,518
3705,0021535,262144,0,262144,0
3706,0021542,262144,0,262144,0
3707,0021544,262144,0,262144,0
3708,0006991,262144,228779,13877,19488
3709,0021545,262144,0,262144,0
3710,0017787,262144,0,0,262144
3711,0021546,262144,0,262144,0
3712,0007093,262144,228779,13773,19592
3713,0021551,262144,0,262144,0
3714,0021557,262144,0,262144,0
3715,0021559,262144,0,262144,0
3716,0044945,262144,228765,25955,7424
3717,0021560,262144,0,262144,0
3718,0021561,262144,0,262144,0
3719,0017803,262144,0,0,262144
3720,0021563,262144,0,262144,0
3721,0036813,262144,228760,33384,0
3722,0021570,262144,0,262144,0
3723,0021574,262144,0,262144,0
3724,0021575,262144,0,262144,0
3725,0039671,262144,228731,31930,1483
3726,0021579,262144,0,262144,0
3727,0018237,262144,0,0,262144
3728,0021584,262144,0,262144,0
3729,0021586,262144,0,262144,0
3730,0032599,262144,228674,32265,1205
3731,0021593,262144,0,262144,0
3732,0021594,262144,0,262144,0
3733,0021602,262144,0,262144,0
3734,0007020,262144,228668,32445,1031
3735,0018260,262144,0,0,262144
3736,0021607,262144,0,262144,0
3737,0021608,262144,0,262144,0
3738,0021609,262144,0,262144,0
3739,0007122,262144,228668,32445,1031
3740,0021610,262144,0,262144,0
3741,0021611,262144,0,262144,0
3742,0057540,262144,228660,33484,0
3743,0018261,262144,0,0,262144
3744,0021616,262144,0,262144,0
3745,0021641,262144,0,262144,0
3746,0021642,262144,0,262144,0
3747,0041616,262144,228652,33492,0
3748,0021643,262144,0,262144,0
3749,0021644,262144,0,262144,0
3750,0021645,262144,0,262144,0
3751,0018262,262144,0,0,262144
3752,0033461,262144,228615,33529,0
3753,0021648,262144,0,262144,0
3754,0021650,262144,0,262144,0
3755,0021654,262144,0,262144,0
3756,0038755,262144,228611,31599,1934
3757,0021663,262144,0,262144,0
3758,0021664,262144,0,262144,0
3759,0019124,262144,0,0,262144
3760,0021666,262144,0,262144,0
3761,0052073,262144,228592,33371,181
3762,0021667,262144,0,262144,0
3763,0021668,262144,0,262144,0
3764,0054775,262144,228584,33560,0
3765,0021674,262144,0,262144,0
3766,0021675,262144,0,262144,0
3767,0019136,262144,0,0,262144
3768,0021676,262144,0,262144,0
3769,0054956,262144,228584,33560,0
3770,0021685,262144,0,262144,0
3771,0021686,262144,0,262144,0
3772,0021687,262144,0,262144,0
3773,0027456,262144,228574,0,33570
3774,0021688,262144,0,262144,0
3775,0021691,262144,0,262144,0
3776,0019146,262144,0,0,262144
3777,0021697,262144,0,262144,0
3778,0052018,262144,228573,32059,1512
3779,0021703,262144,0,262144,0
3780,0021705,262144,0,262144,0
3781,0021708,262144,0,262144,0
3782,0019656,262144,228539,33605,0
3783,0021709,262144,0,262144,0
3784,0019148,262144,0,0,262144
3785,0021710,262144,0,262144,0
3786,0021711,262144,0,262144,0
3787,0040222,262144,228525,0,33619
3788,0021712,262144,0,262144,0
3789,0021715,262144,0,262144,0
3790,0021723,262144,0,262144,0
3791,0040640,262144,228525,0,33619
3792,0021724,262144,0,262144,0
3793,0021725,262144,0,262144,0
3794,0019149,262144,0,0,262144
3795,0021726,262144,0,262144,0
3796,0060188,262144,228504,33640,0
3797,0021727,262144,0,262144,0
3798,0021728,262144,0,262144,0
3799,0031240,262144,228495,0,33649
3800,0021729,262144,0,262144,0
3801,0021730,262144,0,262144,0
3802,0021733,262144,0,262144,0
3803,0019158,262144,0,0,262144
3804,0035673,262144,228492,33355,297
3805,0021734,262144,0,262144,0
3806,0021735,262144,0,262144,0
3807,0021742,262144,0,262144,0
3808,0021964,262144,228488,33656,0
3809,0021743,262144,0,262144,0
3810,0021745,262144,0,262144,0
3811,0021746,262144,0,262144,0
3812,0019244,262144,0,0,262144
3813,0022524,262144,228488,33656,0
3814,0021747,262144,0,262144,0
3815,0021748,262144,0,262144,0
3816,0021751,262144,0,262144,0
3817,0050323,262144,228451,22941,10752
3818,0021752,262144,0,262144,0
3819,0021760,262144,0,262144,0
3820,0019256,262144,0,0,262144
3821,0021761,262144,0,262144,0
3822,0050596,262144,228451,26361,7332
3823,0021762,262144,0,262144,0
3824,0021763,262144,0,262144,0
3825,0021764,262144,0,262144,0
3826,0051841,262144,228448,30230,3466
3827,0021765,262144,0,262144,0
3828,0019266,262144,0,0,262144
3829,0021768,262144,0,262144,0
3830,0003133,262144,228445,33699,0
3831,0021777,262144,0,262144,0
3832,0021778,262144,0,262144,0
3833,0021779,262144,0,262144,0
3834,0040207,262144,228432,2642,31070
3835,0021780,262144,0,262144,0
3836,0021782,262144,0,262144,0
3837,0019268,262144,0,0,262144
3838,0021785,262144,0,262144,0
3839,0040625,262144,228432,3829,29883
3840,0021786,262144,0,262144,0
3841,0021787,262144,0,262144,0
3842,0021788,262144,0,262144,0
3843,0051642,262144,228428,32825,891
3844,0021794,262144,0,262144,0
3845,0021795,262144,0,262144,0
3846,0019269,262144,0,0,262144
3847,0021797,262144,0,262144,0
3848,0051784,262144,228428,32825,891
3849,0021802,262144,0,262144,0
3850,0021803,262144,0,262144,0
3851,0021804,262144,0,262144,0
3852,0036102,262144,228421,33723,0
3853,0021805,262144,0,262144,0
3854,0021806,262144,0,262144,0
3855,0019278,262144,0,0,262144
3856,0044378,262144,228403,33584,157
3857,0021808,262144,0,262144,0
3858,0021809,262144,0,262144,0
3859,0021811,262144,0,262144,0
3860,0061001,262144,228384,33760,0
3861,0021814,262144,0,262144,0
3862,0021815,262144,0,262144,0
3863,0019304,262144,0,0,262144
3864,0021821,262144,0,262144,0
3865,0053268,262144,228383,33761,0
3866,0021822,262144,0,262144,0
3867,0021823,262144,0,262144,0
3868,0021824,262144,0,262144,0
3869,0033494,262144,228376,33768,0
3870,0021828,262144,0,262144,0
3871,0019316,262144,0,0,262144
3872,0021829,262144,0,262144,0
3873,0021830,262144,0,262144,0
3874,0032204,262144,228365,33707,72
3875,0021831,262144,0,262144,0
3876,0021838,262144,0,262144,0
3877,0021841,262144,0,262144,0
3878,0020185,262144,228352,32207,1585
3879,0019326,262144,0,0,262144
3880,0021843,262144,0,262144,0
3881,0021846,262144,0,262144,0
3882,0020197,262144,228352,32816,976
3883,0021849,262144,0,262144,0
3884,0021850,262144,0,262144,0
3885,0021852,262144,0,262144,0
3886,0020209,262144,228352,33306,486
3887,0019328,262144,0,0,262144
3888,0021857,262144,0,262144,0
3889,0021878,262144,0,262144,0
3890,0021879,262144,0,262144,0
3891,0020221,262144,228352,33432,360
3892,0021880,262144,0,262144,0
3893,0021881,262144,0,262144,0
3894,0021886,262144,0,262144,0
3895,0019338,262144,0,0,262144
3896,0020281,262144,228352,33792,0
3897,0021893,262144,0,262144,0
3898,0021895,262144,0,262144,0
3899,0021896,262144,0,262144,0
3900,0050885,262144,228350,33554,240
3901,0021897,262144,0,262144,0
3902,0021902,262144,0,262144,0
3903,0019340,262144,0,0,262144
3904,0037792,262144,228346,33798,0
3905,0021908,262144,0,262144,0
3906,0021910,262144,0,262144,0
3907,0021911,262144,0,262144,0
3908,0018541,262144,228333,33811,0
3909,0021912,262144,0,262144,0
3910,0021914,262144,0,262144,0
3911,0019350,262144,0,0,262144
3912,0021921,262144,0,262144,0
3913,0018475,262144,228277,32542,1325
3914,0021925,262144,0,262144,0
3915,0021926,262144,0,262144,0
3916,0021930,262144,0,262144,0
3917,0050403,262144,228265,0,33879
3918,0021935,262144,0,262144,0
3919,0021937,262144,0,262144,0
3920,0019352,262144,0,0,262144
3921,0021944,262144,0,262144,0
3922,0050676,262144,228265,0,33879
3923,0021945,262144,0,262144,0
3924,0021953,262144,0,262144,0
3925,0021959,262144,0,262144,0
3926,0030807,262144,228258,22264,11622
3927,0021965,262144,0,262144,0
3928,0022011,262144,0,262144,0
3929,0022012,262144,0,262144,0
3930,0019362,262144,0,0,262144
3931,0002539,262144,228250,33744,150
3932,0022017,262144,0,262144,0
3933,0022019,262144,0,262144,0
3934,0037788,262144,228227,33268,649
3935,0022025,262144,0,262144,0
3936,0022026,262144,0,262144,0
3937,0022027,262144,0,262144,0
3938,0019364,262144,0,0,262144
3939,0022040,262144,228199,33278,667
3940,0022028,262144,0,262144,0
3941,0022029,262144,0,262144,0
3942,0022054,262144,0,262144,0
3943,0022600,262144,228199,33278,667
3944,0022059,262144,0,262144,0
3945,0022061,262144,0,262144,0
3946,0019374,262144,0,0,262144
3947,0022073,262144,0,262144,0
3948,0054683,262144,228188,33782,174
3949,0022078,262144,0,262144,0
3950,0022084,262144,0,262144,0
3951,0022092,262144,0,262144,0
3952,0045564,262144,228176,26375,7593
3953,0022118,262144,0,262144,0
3954,0019376,262144,0,0,262144
3955,0022122,262144,0,262144,0
3956,0022130,262144,0,262144,0
3957,0051804,262144,228157,30739,3248
3958,0022136,262144,0,262144,0
3959,0022144,262144,0,262144,0
3960,0037569,262144,228154,33990,0
3961,0022156,262144,0,262144,0
3962,0022170,262144,0,262144,0
3963,0019386,262144,0,0,262144
3964,0022173,262144,0,262144,0
3965,0002486,262144,228128,31937,2079
3966,0022174,262144,0,262144,0
3967,0022183,262144,0,262144,0
3968,0022196,262144,0,262144,0
3969,0004473,262144,228115,34029,0
3970,0022199,262144,0,262144,0
3971,0019388,262144,0,0,262144
3972,0022222,262144,0,262144,0
3973,0022224,262144,0,262144,0
3974,0001666,262144,228110,34034,0
3975,0022227,262144,0,262144,0
3976,0022238,262144,0,262144,0
3977,0022245,262144,0,262144,0
3978,0001734,262144,228110,34034,0
3979,0019398,262144,0,0,262144
3980,0022246,262144,0,262144,0
3981,0022247,262144,0,262144,0
3982,0015753,262144,228090,33430,624
3983,0022249,262144,0,262144,0
3984,0022250,262144,0,262144,0
3985,0022255,262144,0,262144,0
3986,0041678,262144,228077,33991,76
3987,0019412,262144,0,0,262144
3988,0022260,262144,0,262144,0
3989,0022261,262144,0,262144,0
3990,0022262,262144,0,262144,0
3991,0045131,262144,228076,34068,0
3992,0022266,262144,0,262144,0
3993,0022267,262144,0,262144,0
3994,0022269,262144,0,262144,0
3995,0019424,262144,0,0,262144
3996,0012837,262144,228074,30191,3879
3997,0022275,262144,0,262144,0
3998,0022276,262144,0,262144,0
3999,0022278,262144,0,262144,0
4000,0013183,262144,228074,33668,402
4001,0022294,262144,0,262144,0
4002,0022295,262144,0,262144,0
4003,0019436,262144,0,0,262144
4004,0022298,262144,0,262144,0
4005,0013560,262144,228074,33668,402
4006,0022299,262144,0,262144,0
4007,0022301,262144,0,262144,0
4008,0013938,262144,228074,33668,402
4009,0022306,262144,0,262144,0
4010,0022312,262144,0,262144,0
4011,0019446,262144,0,0,262144
4012,0022316,262144,0,262144,0
4013,0014079,262144,228074,33668,402
4014,0022319,262144,0,262144,0
4015,0022320,262144,0,262144,0
4016,0022321,262144,0,262144,0
4017,0014452,262144,228074,33668,402
4018,0022322,262144,0,262144,0
4019,0019448,262144,0,0,262144
4020,0022326,262144,0,262144,0
4021,0022327,262144,0,262144,0
4022,0037732,262144,228055,11182,22907
4023,0022344,262144,0,262144,0
4024,0022345,262144,0,262144,0
4025,0022346,262144,0,262144,0
4026,0040450,262144,228055,34089,0
4027,0022347,262144,0,262144,0
4028,0019458,262144,0,0,262144
4029,0022352,262144,0,262144,0
4030,0022364,262144,0,262144,0
4031,0040868,262144,228055,34089,0
4032,0022370,262144,0,262144,0
4033,0022371,262144,0,262144,0
4034,0012186,262144,228033,34105,6
4035,0022372,262144,0,262144,0
4036,0019460,262144,0,0,262144
4037,0022378,262144,0,262144,0
4038,0022385,262144,0,262144,0
4039,0054104,262144,228007,33695,442
4040,0022390,262144,0,262144,0
4041,0022396,262144,0,262144,0
4042,0022397,262144,0,262144,0
4043,0054165,262144,228007,33695,442
4044,0022398,262144,0,262144,0
4045,0019470,262144,0,0,262144
4046,0022404,262144,0,262144,0
4047,0022414,262144,0,262144,0
4048,0002039,262144,228006,34017,121
4049,0022416,262144,0,262144,0
4050,0022422,262144,0,262144,0
4051,0022424,262144,0,262144,0
4052,0002191,262144,228006,34017,121
4053,0019472,262144,0,0,262144
4054,0022430,262144,0,262144,0
4055,0022440,262144,0,262144,0
4056,0060554,262144,228003,34141,0
4057,0022448,262144,0,262144,0
4058,0022450,262144,0,262144,0
4059,0022454,262144,0,262144,0
4060,0019482,262144,0,0,262144
4061,0037227,262144,227995,34149,0
4062,0022456,262144,0,262144,0
4063,0022468,262144,0,262144,0
4064,0022474,262144,0,262144,0
4065,0028330,262144,227960,25790,8394
4066,0022476,262144,0,262144,0
4067,0022494,262144,0,262144,0
4068,0019484,262144,0,0,262144
4069,0022499,262144,0,262144,0
4070,0035573,262144,227944,32012,2188
4071,0022507,262144,0,262144,0
4072,0022519,262144,0,262144,0
4073,0022525,262144,0,262144,0
4074,0017530,262144,227937,33817,390
4075,0022526,262144,0,262144,0
4076,0022571,262144,0,262144,0
4077,0019494,262144,0,0,262144
4078,0024722,262144,227925,30336,3883
4079,0022572,262144,0,262144,0
4080,0022576,262144,0,262144,0
4081,0022577,262144,0,262144,0
4082,0024758,262144,227925,30587,3632
4083,0022579,262144,0,262144,0
4084,0022584,262144,0,262144,0
4085,0019496,262144,0,0,262144
4086,0022585,262144,0,262144,0
4087,0044431,262144,227919,28009,6216
4088,0022586,262144,0,262144,0
4089,0022587,262144,0,262144,0
4090,0022588,262144,0,262144,0
4091,0039275,262144,227916,34228,0
4092,0022589,262144,0,262144,0
4093,0019506,262144,0,0,262144
4094,0022614,262144,0,262144,0
4095,0022619,262144,0,262144,0
