rank,sample_id,total_pixels,class_0,class_1,class_2,class_3
2928,0006815,65536,59246,0,6290,0
2929,0006210,65536,59233,0,6303,0
2930,0003125,65536,5820,59716,0,0
2931,0001426,65536,0,0,0,65536
2932,0003418,65536,59217,6319,0,0
2933,0006785,65536,240,0,65296,0
2934,0007441,65536,59214,0,6322,0
2935,0002902,65536,5821,59715,0,0
2936,0003527,65536,59213,6323,0,0
2937,0001427,65536,0,0,0,65536
2938,0003121,65536,59192,6344,0,0
2939,0004033,65536,259,0,65277,0
2940,0004015,65536,59192,0,6344,0
2941,0002888,65536,5833,59703,0,0
2942,0001428,65536,0,0,0,65536
2943,0005494,65536,59190,0,0,6346
2944,0000445,65536,59189,0,6347,0
2945,0005966,65536,270,0,65266,0
2946,0002881,65536,5858,59678,0,0
2947,0002445,65536,59165,6371,0,0
2948,0001429,65536,0,0,0,65536
2949,0004730,65536,59119,0,6417,0
2950,0007060,65536,59105,0,5821,610
2951,0002838,65536,5868,59668,0,0
2952,0004628,65536,282,0,65254,0
2953,0001430,65536,0,0,0,65536
2954,0006692,65536,59104,0,6432,0
2955,0001874,65536,59098,6438,0,0
2956,0003586,65536,5910,59626,0,0
2957,0001431,65536,0,0,0,65536
2958,0006493,65536,316,0,65220,0
2959,0004473,65536,59094,0,6442,0
2960,0006110,65536,59073,0,6463,0
2961,0001662,65536,5942,59594,0,0
2962,0001432,65536,0,0,0,65536
2963,0003734,65536,59052,6484,0,0
2964,0005849,65536,59051,0,6485,0
2965,0000123,65536,317,0,65219,0
2966,0007273,65536,59050,0,6486,0
2967,0001433,65536,0,0,0,65536
2968,0002650,65536,5943,59593,0,0
2969,0006181,65536,59045,0,6491,0
2970,0006917,65536,59010,0,6526,0
2971,0000260,65536,317,0,65219,0
2972,0005450,65536,5950,59586,0,0
2973,0001434,65536,0,0,0,65536
2974,0000377,65536,59005,0,6531,0
2975,0005215,65536,58994,0,6542,0
2976,0003024,65536,5953,59583,0,0
2977,0001435,65536,0,0,0,65536
2978,0000421,65536,58980,0,6556,0
2979,0006539,65536,343,0,65193,0
2980,0004438,65536,58979,0,6557,0
2981,0004512,65536,58975,0,0,6561
2982,0002928,65536,5969,59567,0,0
2983,0001438,65536,0,0,0,65536
2984,0003223,65536,58970,6566,0,0
2985,0004162,65536,350,0,65186,0
2986,0006141,65536,58964,0,6572,0
2987,0002297,65536,5974,59562,0,0
2988,0001439,65536,0,0,0,65536
2989,0007147,65536,58964,0,6572,0
2990,0006452,65536,58959,0,6577,0
2991,0005789,65536,370,0,65166,0
2992,0001968,65536,5996,59540,0,0
2993,0000181,65536,58955,0,6581,0
2994,0001440,65536,0,0,0,65536
2995,0007650,65536,58955,0,6581,0
2996,0004042,65536,58952,0,6584,0
2997,0003374,65536,6004,59532,0,0
2998,0001441,65536,0,0,0,65536
2999,0007092,65536,58947,0,6589,0
3000,0006776,65536,370,0,65166,0
3001,0007243,65536,58926,0,0,6610
3002,0002275,65536,6009,59527,0,0
3003,0001442,65536,0,0,0,65536
3004,0003089,65536,58913,6623,0,0
3005,0006078,65536,376,0,65160,0
3006,0004394,65536,58903,0,0,6633
3007,0003167,65536,6025,59511,0,0
3008,0000975,65536,58902,0,6634,0
3009,0001443,65536,0,0,0,65536
3010,0001979,65536,58884,6652,0,0
3011,0004668,65536,386,0,65150,0
3012,0002553,65536,58875,6661,0,0
3013,0003460,65536,6051,59485,0,0
3014,0001444,65536,0,0,0,65536
3015,0002601,65536,58875,6661,0,0
3016,0007209,65536,58857,0,6679,0
3017,0003989,65536,404,0,65132,0
3018,0007275,65536,58854,0,6682,0
3019,0003420,65536,6053,59483,0,0
3020,0001445,65536,0,0,0,65536
3021,0006236,65536,58851,0,6685,0
3022,0004058,65536,58850,0,6686,0
3023,0002310,65536,6076,59460,0,0
3024,0001446,65536,0,0,0,65536
3025,0006083,65536,415,0,65121,0
3026,0007654,65536,58837,0,0,6699
3027,0007651,65536,58835,0,6701,0
3028,0003031,65536,6083,59453,0,0
3029,0001447,65536,0,0,0,65536
3030,0003245,65536,58829,6707,0,0
3031,0003890,65536,418,0,65118,0
3032,0000479,65536,58821,0,6715,0
3033,0005207,65536,58814,0,6722,0
3034,0002074,65536,6112,59424,0,0
3035,0001448,65536,0,0,0,65536
3036,0004491,65536,58770,6766,0,0
3037,0004011,65536,429,0,65107,0
3038,0007083,65536,58767,0,6769,0
3039,0001519,65536,6123,59413,0,0
3040,0001454,65536,0,0,0,65536
3041,0006695,65536,58755,0,0,6781
3042,0002734,65536,58750,6786,0,0
3043,0005659,65536,437,0,65099,0
3044,0002766,65536,58744,6792,0,0
3045,0001458,65536,0,0,0,65536
3046,0003764,65536,6123,59413,0,0
3047,0001902,65536,58737,6799,0,0
3048,0006959,65536,448,0,65088,0
3049,0007113,65536,58721,0,6815,0
3050,0001459,65536,0,0,0,65536
3051,0001839,65536,6138,59398,0,0
3052,0000367,65536,58720,0,6816,0
3053,0005725,65536,58706,0,6830,0
3054,0001470,65536,0,0,0,65536
3055,0004156,65536,484,0,65052,0
3056,0004503,65536,58692,0,0,6844
3057,0003324,65536,6146,59390,0,0
3058,0006930,65536,58690,0,6846,0
3059,0007605,65536,58668,0,6868,0
3060,0003048,65536,6168,59368,0,0
3061,0001471,65536,0,0,0,65536
3062,0007458,65536,528,0,65008,0
3063,0005098,65536,58655,0,0,6881
3064,0005490,65536,58649,0,6887,0
3065,0006765,65536,6169,59367,0,0
3066,0001472,65536,0,0,0,65536
3067,0004699,65536,58647,0,0,6889
3068,0007402,65536,533,0,65003,0
3069,0003682,65536,58633,6903,0,0
3070,0007435,65536,58630,0,6906,0
3071,0003591,65536,6178,59358,0,0
3072,0001473,65536,0,0,0,65536
3073,0007373,65536,58626,0,6910,0
3074,0003903,65536,556,0,64980,0
3075,0007258,65536,58624,0,6912,0
3076,0001962,65536,6201,59335,0,0
3077,0001474,65536,0,0,0,65536
3078,0003350,65536,58623,6913,0,0
3079,0004796,65536,58622,0,6914,0
3080,0002061,65536,6209,59327,0,0
3081,0004073,65536,576,0,64960,0
3082,0003249,65536,58618,6918,0,0
3083,0001475,65536,0,0,0,65536
3084,0005576,65536,58605,0,3407,3524
3085,0004630,65536,58604,0,6932,0
3086,0003853,65536,6233,59303,0,0
3087,0001477,65536,0,0,0,65536
3088,0004091,65536,583,0,64953,0
3089,0002575,65536,58593,6943,0,0
3090,0007506,65536,58588,0,6948,0
3091,0001785,65536,6250,59286,0,0
3092,0001478,65536,0,0,0,65536
3093,0006866,65536,58586,0,6950,0
3094,0004214,65536,584,0,64952,0
3095,0006841,65536,58581,0,6955,0
3096,0005204,65536,58571,0,6965,0
3097,0002413,65536,6269,59267,0,0
3098,0001483,65536,0,0,0,65536
3099,0004925,65536,58569,0,0,6967
3100,0007423,65536,595,0,64941,0
3101,0007059,65536,58565,0,6971,0
3102,0002081,65536,6276,59260,0,0
3103,0001484,65536,0,0,0,65536
3104,0006179,65536,58560,0,6976,0
3105,0004262,65536,58559,0,0,6977
3106,0001783,65536,6418,59118,0,0
3107,0004852,65536,619,0,64917,0
3108,0005728,65536,58558,0,0,6978
3109,0001485,65536,0,0,0,65536
3110,0002350,65536,58555,6981,0,0
3111,0007358,65536,58549,0,0,6987
3112,0003241,65536,6476,59060,0,0
3113,0007382,65536,621,0,64915,0
3114,0002670,65536,58545,6991,0,0
3115,0001486,65536,0,0,0,65536
3116,0004753,65536,58543,0,6993,0
3117,0003219,65536,6508,59028,0,0
3118,0007163,65536,58538,0,6998,0
3119,0006781,65536,625,0,64911,0
3120,0001487,65536,0,0,0,65536
3121,0000167,65536,58524,0,7012,0
3122,0006748,65536,6513,59023,0,0
3123,0007465,65536,58516,0,7020,0
3124,0001488,65536,0,0,0,65536
3125,0000480,65536,58512,0,7024,0
3126,0004022,65536,636,0,64900,0
3127,0001586,65536,6528,59008,0,0
3128,0004172,65536,58512,0,7024,0
3129,0006899,65536,58494,0,7042,0
3130,0001489,65536,0,0,0,65536
3131,0002776,65536,58483,7053,0,0
3132,0005373,65536,6538,58998,0,0
3133,0006512,65536,786,0,64750,0
3134,0006121,65536,58482,0,7054,0
3135,0001491,65536,0,0,0,65536
3136,0005316,65536,58473,0,7063,0
3137,0003536,65536,6558,58978,0,0
3138,0005190,65536,58466,0,0,7070
3139,0004063,65536,794,0,64742,0
3140,0001495,65536,0,0,0,65536
3141,0002356,65536,58434,7102,0,0
3142,0002918,65536,58429,7107,0,0
3143,0002470,65536,6577,58959,0,0
3144,0002286,65536,58428,7108,0,0
3145,0006715,65536,851,0,64685,0
3146,0001496,65536,0,0,0,65536
3147,0005726,65536,58425,0,0,7111
3148,0001990,65536,6639,58897,0,0
3149,0006506,65536,58414,0,7122,0
3150,0004237,65536,0,0,0,65536
3151,0006887,65536,868,0,64668,0
3152,0000233,65536,58410,0,7126,0
3153,0000998,65536,58402,0,7134,0
3154,0003656,65536,6647,58889,0,0
3155,0000266,65536,58400,0,7136,0
3156,0004242,65536,0,0,0,65536
3157,0002993,65536,58395,7141,0,0
3158,0005817,65536,876,0,64660,0
3159,0002187,65536,6651,58885,0,0
3160,0006588,65536,58390,0,7146,0
3161,0004243,65536,0,0,0,65536
3162,0004171,65536,58384,0,7152,0
3163,0002956,65536,6661,58875,0,0
3164,0007053,65536,58384,0,2378,4774
3165,0005600,65536,890,0,64646,0
3166,0004244,65536,0,0,0,65536
3167,0007137,65536,58373,0,7163,0
3168,0007061,65536,58363,0,0,7173
3169,0003594,65536,6667,58869,0,0
3170,0000842,65536,58352,0,0,7184
3171,0004583,65536,895,0,64641,0
3172,0004250,65536,0,0,0,65536
3173,0005539,65536,58341,0,7195,0
3174,0001536,65536,6677,58859,0,0
3175,0001796,65536,58337,7199,0,0
3176,0003958,65536,899,0,64637,0
3177,0004906,65536,58336,0,7200,0
3178,0004251,65536,0,0,0,65536
3179,0005336,65536,6714,58822,0,0
3180,0003216,65536,58334,7202,0,0
3181,0004774,65536,58319,0,7217,0
3182,0004252,65536,0,0,0,65536
3183,0006230,65536,58314,0,7222,0
3184,0002890,65536,6725,58811,0,0
3185,0006660,65536,940,0,64596,0
3186,0007153,65536,58314,0,7222,0
3187,0004253,65536,0,0,0,65536
3188,0007261,65536,58294,0,7242,0
3189,0005366,65536,6725,58811,0,0
3190,0002430,65536,58290,7246,0,0
3191,0003926,65536,944,0,64592,0
3192,0005087,65536,58280,0,0,7256
3193,0004254,65536,0,0,0,65536
3194,0001895,65536,58274,7262,0,0
3195,0003544,65536,6731,58805,0,0
3196,0006081,65536,968,0,64568,0
3197,0006098,65536,58274,0,7262,0
3198,0004257,65536,0,0,0,65536
3199,0000526,65536,58259,0,7277,0
3200,0005344,65536,6766,58770,0,0
3201,0007607,65536,58244,0,7292,0
3202,0004258,65536,0,0,0,65536
3203,0004892,65536,58241,0,7295,0
3204,0000105,65536,1015,0,64521,0
3205,0002558,65536,6770,58766,0,0
3206,0004676,65536,58239,0,7297,0
3207,0001296,65536,58234,0,0,7302
3208,0004259,65536,0,0,0,65536
3209,0003308,65536,6794,58742,0,0
3210,0006180,65536,58230,0,7306,0
3211,0005970,65536,1017,0,64519,0
3212,0002689,65536,58178,7358,0,0
3213,0004260,65536,0,0,0,65536
3214,0005369,65536,58178,7358,0,0
3215,0005383,65536,6799,58737,0,0
3216,0000124,65536,1018,0,64518,0
3217,0006857,65536,58173,0,7363,0
3218,0001223,65536,58140,0,0,7396
3219,0004267,65536,0,0,0,65536
3220,0003250,65536,6800,58736,0,0
3221,0004563,65536,58136,0,0,7400
3222,0006501,65536,1019,0,64517,0
3223,0005180,65536,58122,0,0,7414
3224,0005580,65536,58119,0,7417,0
3225,0002998,65536,6822,58714,0,0
3226,0004268,65536,0,0,0,65536
3227,0006671,65536,58110,0,7426,0
3228,0006766,65536,1024,0,64512,0
3229,0002803,65536,58109,7427,0,0
3230,0004269,65536,0,0,0,65536
3231,0002345,65536,6880,58656,0,0
3232,0003179,65536,58106,7430,0,0
3233,0002949,65536,58071,7465,0,0
3234,0006790,65536,1025,0,64511,0
3235,0004270,65536,0,0,0,65536
3236,0007012,65536,58067,0,7469,0
3237,0001800,65536,6907,58629,0,0
3238,0002194,65536,58062,7474,0,0
3239,0003492,65536,58051,7485,0,0
3240,0006901,65536,1026,0,64510,0
3241,0004271,65536,0,0,0,65536
3242,0005264,65536,58043,0,0,7493
3243,0002789,65536,6919,58617,0,0
3244,0006216,65536,58042,0,7494,0
3245,0004276,65536,0,0,0,65536
3246,0007555,65536,1048,0,64488,0
3247,0006645,65536,58008,0,7528,0
3248,0002942,65536,6980,58556,0,0
3249,0007350,65536,58004,0,0,7532
3250,0005234,65536,57994,0,7542,0
3251,0004277,65536,0,0,0,65536
3252,0003788,65536,6992,58544,0,0
3253,0006842,65536,1056,0,64480,0
3254,0007498,65536,57966,0,7570,0
3255,0004915,65536,57958,0,0,7578
3256,0003467,65536,7044,58492,0,0
3257,0004278,65536,0,0,0,65536
3258,0003207,65536,57957,7579,0,0
3259,0006835,65536,1099,0,64437,0
3260,0007139,65536,57953,0,7583,0
3261,0006017,65536,57944,0,7592,0
3262,0004279,65536,0,0,0,65536
3263,0003283,65536,7063,58473,0,0
3264,0002229,65536,57936,7600,0,0
3265,0007543,65536,1136,0,64400,0
3266,0007235,65536,57929,0,7607,0
3267,0004280,65536,0,0,0,65536
3268,0003369,65536,7070,58466,0,0
3269,0007100,65536,57906,0,7630,0
3270,0007489,65536,57902,0,7634,0
3271,0004285,65536,0,0,0,65536
3272,0004624,65536,57878,0,7658,0
3273,0003006,65536,7076,58460,0,0
3274,0006972,65536,1145,0,64391,0
3275,0000206,65536,57865,0,7671,0
3276,0006722,65536,57863,0,7673,0
3277,0004286,65536,0,0,0,65536
3278,0001677,65536,7100,58436,0,0
3279,0003124,65536,57860,7676,0,0
3280,0005854,65536,1171,0,64365,0
3281,0004474,65536,57860,0,0,7676
3282,0001764,65536,7116,58420,0,0
3283,0004287,65536,0,0,0,65536
3284,0001194,65536,57858,7678,0,0
3285,0005611,65536,1175,0,64361,0
3286,0003295,65536,57856,7680,0,0
3287,0007116,65536,57849,0,7687,0
3288,0004288,65536,0,0,0,65536
3289,0002244,65536,7154,58382,0,0
3290,0001899,65536,57842,7694,0,0
3291,0004895,65536,1180,0,64356,0
3292,0005482,65536,57840,0,0,7696
3293,0004289,65536,0,0,0,65536
3294,0002277,65536,57819,7717,0,0
3295,0001523,65536,7166,58370,0,0
3296,0005275,65536,57794,0,0,7742
3297,0005176,65536,1190,0,64346,0
3298,0007595,65536,57784,0,7752,0
3299,0004292,65536,0,0,0,65536
3300,0002599,65536,7210,58326,0,0
3301,0006998,65536,57783,0,7753,0
3302,0005827,65536,57778,0,7758,0
3303,0000261,65536,1195,0,64341,0
3304,0004293,65536,0,0,0,65536
3305,0002337,65536,7296,58240,0,0
3306,0007195,65536,57778,0,7742,16
3307,0007177,65536,57767,0,7769,0
3308,0005953,65536,57762,0,7774,0
3309,0004294,65536,0,0,0,65536
3310,0003781,65536,7303,58233,0,0
3311,0000874,65536,57757,0,0,7779
3312,0006979,65536,1197,0,64339,0
3313,0001859,65536,57749,7787,0,0
3314,0001699,65536,7336,58200,0,0
3315,0004295,65536,0,0,0,65536
3316,0006862,65536,57739,0,7797,0
3317,0004606,65536,1201,0,64335,0
3318,0002784,65536,57737,7799,0,0
3319,0000349,65536,57731,0,0,7805
3320,0003640,65536,7337,58199,0,0
3321,0004296,65536,0,0,0,65536
3322,0004678,65536,57726,0,7810,0
3323,0006850,65536,1238,0,64298,0
3324,0005533,65536,57716,0,0,7820
3325,0000021,65536,7384,58152,0,0
3326,0004297,65536,0,0,0,65536
3327,0004484,65536,57715,0,0,7821
3328,0003846,65536,57707,7829,0,0
3329,0005753,65536,1260,0,64276,0
3330,0006735,65536,7389,58147,0,0
3331,0001730,65536,57701,7835,0,0
3332,0004298,65536,0,0,0,65536
3333,0006132,65536,57681,0,7855,0
3334,0007552,65536,1268,0,64268,0
3335,0006949,65536,57681,0,7855,0
3336,0001958,65536,7415,58121,0,0
3337,0004299,65536,0,0,0,65536
3338,0007045,65536,57681,0,7855,0
3339,0007285,65536,57676,0,0,7860
3340,0003617,65536,7419,58117,0,0
3341,0004070,65536,1293,0,64243,0
3342,0002040,65536,57672,7864,0,0
3343,0004302,65536,0,0,0,65536
3344,0005957,65536,57670,0,7866,0
3345,0005177,65536,57661,0,0,7875
3346,0002224,65536,7429,58107,0,0
3347,0000275,65536,1366,0,64170,0
3348,0004305,65536,0,0,0,65536
3349,0000525,65536,57656,0,7880,0
3350,0005598,65536,57631,0,7905,0
3351,0002975,65536,7469,58067,0,0
3352,0005181,65536,57622,0,7914,0
3353,0004310,65536,0,0,0,65536
3354,0006680,65536,57615,0,7921,0
3355,0001995,65536,7472,58064,0,0
3356,0006659,65536,1382,0,64154,0
3357,0005120,65536,57612,0,0,7924
3358,0004311,65536,0,0,0,65536
3359,0004808,65536,57610,0,7926,0
3360,0002070,65536,7484,58052,0,0
3361,0004480,65536,57605,0,6407,1524
3362,0006847,65536,1382,0,64154,0
3363,0000077,65536,57589,0,0,7947
3364,0004312,65536,0,0,0,65536
3365,0002718,65536,7573,57963,0,0
3366,0000251,65536,57564,0,7972,0
3367,0000178,65536,57563,0,7973,0
3368,0003996,65536,1397,0,64139,0
3369,0004313,65536,0,0,0,65536
3370,0003435,65536,7582,57954,0,0
3371,0001732,65536,57561,7975,0,0
3372,0006708,65536,57561,0,7975,0
3373,0007308,65536,57561,0,0,7975
3374,0005161,65536,1423,0,64113,0
3375,0002415,65536,7599,57937,0,0
3376,0004314,65536,0,0,0,65536
3377,0003399,65536,57545,7991,0,0
3378,0007158,65536,57544,0,7992,0
3379,0004315,65536,0,0,0,65536
3380,0005527,65536,57534,0,8002,0
3381,0001610,65536,7604,57932,0,0
3382,0004077,65536,1445,0,64091,0
3383,0006211,65536,57530,0,8006,0
3384,0004934,65536,57510,0,0,8026
3385,0002393,65536,7613,57923,0,0
3386,0004316,65536,0,0,0,65536
3387,0006636,65536,57502,0,8034,0
3388,0006502,65536,1455,0,64081,0
3389,0005552,65536,57499,0,0,8037
3390,0002987,65536,7613,57923,0,0
3391,0004317,65536,0,0,0,65536
3392,0006543,65536,57474,0,8062,0
3393,0000012,65536,57466,8070,0,0
3394,0005873,65536,1462,0,64074,0
3395,0002083,65536,7633,57903,0,0
3396,0000385,65536,57461,0,8075,0
3397,0004321,65536,0,0,0,65536
3398,0002913,65536,57460,8076,0,0
3399,0004681,65536,57456,0,8080,0
3400,0005350,65536,7633,57903,0,0
3401,0005831,65536,1465,0,64071,0
3402,0004322,65536,0,0,0,65536
3403,0005124,65536,57451,0,0,8085
3404,0002271,65536,57439,8097,0,0
3405,0001659,65536,7642,57894,0,0
3406,0000501,65536,1470,0,64066,0
3407,0005730,65536,57425,0,0,8111
3408,0004323,65536,0,0,0,65536
3409,0002358,65536,57410,8126,0,0
3410,0007073,65536,57407,0,0,8129
3411,0003810,65536,7648,57888,0,0
3412,0000978,65536,1482,0,64054,0
3413,0000481,65536,57388,0,8148,0
3414,0004324,65536,0,0,0,65536
3415,0006451,65536,57386,0,8150,0
3416,0005401,65536,7666,57870,0,0
3417,0006122,65536,57379,0,8157,0
3418,0004325,65536,0,0,0,65536
3419,0005561,65536,1511,0,64025,0
3420,0003575,65536,57378,8158,0,0
3421,0006822,65536,57365,0,8171,0
3422,0001942,65536,7690,57846,0,0
3423,0004327,65536,0,0,0,65536
3424,0007042,65536,57341,0,0,8195
3425,0005909,65536,1511,0,64025,0
3426,0003486,65536,57288,8248,0,0
3427,0002786,65536,7699,57837,0,0
3428,0003818,65536,57283,8253,0,0
3429,0004328,65536,0,0,0,65536
3430,0005522,65536,57274,0,4299,3963
3431,0006977,65536,1546,0,63990,0
3432,0006477,65536,57271,0,8265,0
3433,0002659,65536,7739,57797,0,0
3434,0004329,65536,0,0,0,65536
3435,0001816,65536,57269,8267,0,0
3436,0004610,65536,57268,0,8268,0
3437,0004149,65536,1563,0,63973,0
3438,0006744,65536,7744,57792,0,0
3439,0003479,65536,57262,8274,0,0
3440,0004330,65536,0,0,0,65536
3441,0003413,65536,57233,8303,0,0
3442,0000271,65536,1564,0,63972,0
3443,0005719,65536,57228,0,0,8308
3444,0002080,65536,7766,57770,0,0
3445,0004331,65536,0,0,0,65536
3446,0007047,65536,57216,0,8320,0
3447,0006754,65536,57206,8330,0,0
3448,0005776,65536,1585,0,63951,0
3449,0002770,65536,57199,8337,0,0
3450,0004332,65536,0,0,0,65536
3451,0003392,65536,7790,57746,0,0
3452,0005258,65536,57199,0,0,8337
3453,0005431,65536,57199,8337,0,0
3454,0000405,65536,1613,0,63923,0
3455,0003833,65536,7791,57745,0,0
3456,0004333,65536,0,0,0,65536
3457,0005146,65536,57196,0,0,8340
3458,0000430,65536,57184,0,8352,0
3459,0000968,65536,57179,0,0,8357
3460,0007544,65536,1616,0,63920,0
3461,0001956,65536,7802,57734,0,0
3462,0004334,65536,0,0,0,65536
3463,0007125,65536,57175,0,8201,160
3464,0000007,65536,57166,8370,0,0
3465,0002097,65536,7804,57732,0,0
3466,0006525,65536,1635,0,63901,0
3467,0005536,65536,57158,0,8378,0
3468,0004337,65536,0,0,0,65536
3469,0001841,65536,57154,8382,0,0
3470,0005286,65536,57140,0,4350,4046
3471,0003389,65536,7822,57714,0,0
3472,0004338,65536,0,0,0,65536
3473,0005989,65536,1652,0,63884,0
3474,0004182,65536,57130,0,8406,0
3475,0001512,65536,57128,8408,0,0
3476,0003662,65536,7829,57707,0,0
3477,0004339,65536,0,0,0,65536
3478,0005216,65536,57123,0,8413,0
3479,0007035,65536,1671,0,63865,0
3480,0006639,65536,57123,0,8413,0
3481,0001602,65536,7840,57696,0,0
3482,0004479,65536,57119,0,8417,0
3483,0004340,65536,0,0,0,65536
3484,0001250,65536,57100,0,0,8436
3485,0007569,65536,57068,0,8468,0
3486,0002268,65536,7873,57663,0,0
3487,0006706,65536,1754,0,63782,0
3488,0004341,65536,0,0,0,65536
3489,0005284,65536,57067,0,0,8469
3490,0002725,65536,57066,8470,0,0
3491,0005405,65536,7899,57637,0,0
3492,0004802,65536,1758,0,63778,0
3493,0005852,65536,57065,0,8471,0
3494,0004342,65536,0,0,0,65536
3495,0003500,65536,57064,8472,0,0
3496,0000036,65536,57063,0,0,8473
3497,0002864,65536,7922,57614,0,0
3498,0006618,65536,1773,0,63763,0
3499,0007609,65536,57061,0,8475,0
3500,0004344,65536,0,0,0,65536
3501,0000428,65536,57057,0,8479,0
3502,0002073,65536,7948,57588,0,0
3503,0003619,65536,57038,8498,0,0
3504,0004345,65536,0,0,0,65536
3505,0000273,65536,1788,0,63748,0
3506,0005463,65536,57030,0,8506,0
3507,0002204,65536,7979,57557,0,0
3508,0006507,65536,57010,0,8526,0
3509,0004346,65536,0,0,0,65536
3510,0006144,65536,57008,0,8528,0
3511,0002258,65536,7989,57547,0,0
3512,0007638,65536,56986,0,8550,0
3513,0004580,65536,1795,0,63741,0
3514,0003484,65536,56984,8552,0,0
3515,0004347,65536,0,0,0,65536
3516,0006505,65536,56983,0,8553,0
3517,0003362,65536,8001,57535,0,0
3518,0003801,65536,56969,8567,0,0
3519,0006670,65536,1800,0,63736,0
3520,0004348,65536,0,0,0,65536
3521,0000207,65536,56964,0,8572,0
3522,0006450,65536,56939,0,8597,0
3523,0001762,65536,8026,57510,0,0
3524,0004349,65536,0,0,0,65536
3525,0001257,65536,56937,0,0,8599
3526,0004001,65536,1815,0,63721,0
3527,0003693,65536,56928,8608,0,0
3528,0003274,65536,8032,57504,0,0
3529,0000156,65536,56923,0,8613,0
3530,0004355,65536,0,0,0,65536
3531,0005624,65536,56918,0,8618,0
3532,0005934,65536,1829,0,63707,0
3533,0001951,65536,8053,57483,0,0
3534,0005731,65536,56907,0,0,8629
3535,0005290,65536,56906,0,8630,0
3536,0004360,65536,0,0,0,65536
3537,0002069,65536,8070,57466,0,0
3538,0004845,65536,56905,0,8631,0
3539,0006537,65536,1847,0,63689,0
3540,0001837,65536,56902,8634,0,0
3541,0004374,65536,0,0,0,65536
3542,0006926,65536,56898,0,8638,0
3543,0002883,65536,8075,57461,0,0
3544,0007669,65536,56893,0,0,8643
3545,0004576,65536,1860,0,63676,0
3546,0005969,65536,56886,0,8650,0
3547,0004382,65536,0,0,0,65536
3548,0002408,65536,8077,57459,0,0
3549,0002016,65536,56881,8655,0,0
3550,0004130,65536,56872,0,8664,0
3551,0004383,65536,0,0,0,65536
3552,0006838,65536,1875,0,63661,0
3553,0007210,65536,56867,0,8669,0
3554,0001913,65536,8088,57448,0,0
3555,0002169,65536,56866,8670,0,0
3556,0004392,65536,0,0,0,65536
3557,0002107,65536,56861,8675,0,0
3558,0000484,65536,1900,0,63636,0
3559,0000165,65536,56860,0,8676,0
3560,0002823,65536,8133,57403,0,0
3561,0001522,65536,56851,8685,0,0
3562,0004393,65536,0,0,0,65536
3563,0003826,65536,56840,8696,0,0
3564,0004065,65536,1970,0,63566,0
3565,0000014,65536,8213,57323,0,0
3566,0006973,65536,56829,0,8707,0
3567,0004398,65536,0,0,0,65536
3568,0002740,65536,56819,8717,0,0
3569,0004724,65536,56787,0,8749,0
3570,0002944,65536,8249,57287,0,0
3571,0005749,65536,1990,0,63546,0
3572,0004399,65536,0,0,0,65536
3573,0000182,65536,56786,0,8750,0
3574,0000227,65536,56784,0,8752,0
3575,0001998,65536,8283,57253,0,0
3576,0004222,65536,56773,0,8763,0
3577,0004400,65536,0,0,0,65536
3578,0007120,65536,56763,0,8773,0
3579,0007412,65536,2038,0,63498,0
3580,0003643,65536,8355,57181,0,0
3581,0004752,65536,56761,0,8775,0
3582,0004407,65536,0,0,0,65536
3583,0006910,65536,56749,0,8787,0
3584,0001626,65536,8364,57172,0,0
3585,0001852,65536,56726,8810,0,0
3586,0000518,65536,2074,0,63462,0
3587,0004408,65536,0,0,0,65536
3588,0000346,65536,56721,0,0,8815
3589,0003304,65536,56714,8822,0,0
3590,0003074,65536,8364,57172,0,0
3591,0004884,65536,2102,0,63434,0
3592,0007238,65536,56713,0,0,8823
3593,0004409,65536,0,0,0,65536
3594,0007672,65536,56703,0,0,8833
3595,0001792,65536,8385,57151,0,0
3596,0006117,65536,56700,0,8836,0
3597,0005795,65536,2103,0,63433,0
3598,0002572,65536,56693,8843,0,0
3599,0004410,65536,0,0,0,65536
3600,0004881,65536,56675,0,8861,0
3601,0005378,65536,8407,57129,0,0
3602,0003279,65536,56671,8865,0,0
3603,0006913,65536,2112,0,63424,0
3604,0004411,65536,0,0,0,65536
3605,0004248,65536,56666,0,0,8870
3606,0004891,65536,56660,0,8876,0
3607,0003175,65536,8425,57111,0,0
3608,0002057,65536,56643,8893,0,0
3609,0005825,65536,2125,0,63411,0
3610,0004418,65536,0,0,0,65536
3611,0000153,65536,56626,0,8910,0
3612,0002819,65536,8434,57102,0,0
3613,0000489,65536,56606,0,8930,0
3614,0004419,65536,0,0,0,65536
3615,0006721,65536,56599,0,8937,0
3616,0001957,65536,8439,57097,0,0
3617,0005994,65536,2129,0,63407,0
3618,0003014,65536,56584,8952,0,0
3619,0007582,65536,56560,0,8976,0
3620,0004420,65536,0,0,0,65536
3621,0003244,65536,56546,8990,0,0
3622,0001698,65536,8454,57082,0,0
3623,0004189,65536,2131,0,63405,0
3624,0004141,65536,56533,0,9003,0
3625,0004421,65536,0,0,0,65536
3626,0007776,65536,56530,9006,0,0
3627,0002772,65536,56528,9008,0,0
3628,0002921,65536,8484,57052,0,0
3629,0007411,65536,2188,0,63348,0
3630,0004422,65536,0,0,0,65536
3631,0006248,65536,56524,0,9012,0
3632,0006836,65536,56524,0,9012,0
3633,0001840,65536,8567,56969,0,0
3634,0005502,65536,56519,0,0,9017
