sample_id,total_pixels,class_0,class_1,class_2,class_3
0000838,65536,55730,0,0,9806
0000839,65536,10159,0,0,55377
0000840,65536,22315,0,0,43221
0000841,65536,62539,0,0,2997
0000842,65536,58352,0,0,7184
0000843,65536,13204,0,0,52332
0000844,65536,17824,0,0,47712
0000845,65536,62965,0,0,2571
0000846,65536,22728,0,0,42808
0000847,65536,42784,0,0,22752
0000848,65536,63784,0,0,1752
0000849,65536,64641,0,0,895
0000850,65536,17084,0,0,48452
0000851,65536,8402,0,0,57134
0000852,65536,1685,0,0,63851
0000853,65536,897,0,0,64639
0000854,65536,63835,0,0,1701
0000855,65536,0,0,0,65536
0000856,65536,4542,0,0,60994
0000857,65536,51278,0,0,14258
0000858,65536,0,0,0,65536
0000859,65536,0,0,0,65536
0000860,65536,10502,0,0,55034
0000861,65536,0,0,0,65536
0000862,65536,0,0,0,65536
0000863,65536,0,0,0,65536
0000864,65536,0,0,0,65536
0000865,65536,0,0,0,65536
0000866,65536,0,0,0,65536
0000867,65536,0,0,0,65536
0000868,65536,0,0,0,65536
0000869,65536,0,0,0,65536
0000870,65536,0,0,0,65536
0000871,65536,0,0,0,65536
0000872,65536,0,0,0,65536
0000873,65536,0,0,0,65536
0000874,65536,57757,0,0,7779
0000875,65536,0,0,0,65536
0000876,65536,0,0,0,65536
0000877,65536,0,0,0,65536
0000878,65536,0,0,0,65536
0000879,65536,0,0,0,65536
0000880,65536,28423,0,0,37113
0000881,65536,54761,0,0,10775
0000882,65536,3454,0,0,62082
0000883,65536,0,0,0,65536
0000884,65536,14733,0,0,50803
0000885,65536,0,0,0,65536
0000886,65536,0,0,0,65536
0000887,65536,0,0,0,65536
0000888,65536,1899,0,0,63637
0000889,65536,22953,0,0,42583
0000890,65536,49645,0,0,15891
0000891,65536,62741,0,0,2795
0000892,65536,39910,0,0,25626
0000893,65536,49157,0,0,16379
0000894,65536,25690,0,0,39846
0000895,65536,10058,0,0,55478
0000896,65536,15434,0,0,50102
0000897,65536,22039,0,0,43497
0000898,65536,0,0,0,65536
0000899,65536,44574,0,0,20962
0000900,65536,9709,0,0,55827
0000901,65536,24719,0,0,40817
0000902,65536,65526,0,0,10
0000903,65536,41664,0,0,23872
0000904,65536,50880,0,0,14656
0000905,65536,65501,0,0,35
0000906,65536,15844,0,0,49692
0000907,65536,32909,0,0,32627
0000908,65536,41060,0,0,24476
0000909,65536,54500,0,0,11036
0000910,65536,23586,0,0,41950
0000911,65536,37159,0,0,28377
0000912,65536,49965,0,0,15571
0000913,65536,0,0,0,65536
0000914,65536,0,0,0,65536
0000915,65536,0,0,0,65536
0000916,65536,0,0,0,65536
0000917,65536,0,0,0,65536
0000918,65536,0,0,0,65536
0000919,65536,0,0,0,65536
0000920,65536,0,0,0,65536
0000921,65536,12463,0,0,53073
0000922,65536,1614,0,0,63922
0000923,65536,0,0,0,65536
0000924,65536,0,0,0,65536
0000925,65536,0,0,0,65536
0000926,65536,62252,0,0,3284
0000927,65536,64998,0,0,538
0000928,65536,65321,0,0,215
0000929,65536,37172,0,0,28364
0000930,65536,39959,0,0,25577
0000931,65536,61433,0,0,4103
0000932,65536,64508,0,0,1028
0000933,65536,62522,0,0,3014
0000934,65536,0,0,0,65536
0000935,65536,0,0,0,65536
0000936,65536,0,0,0,65536
0000937,65536,0,0,0,65536
0000938,65536,0,0,0,65536
0000939,65536,0,0,0,65536
0000940,65536,0,0,0,65536
0000941,65536,0,0,0,65536
0000942,65536,0,0,0,65536
0000943,65536,0,0,0,65536
0000944,65536,607,0,0,64929
0000945,65536,0,0,0,65536
0000946,65536,0,0,0,65536
0000947,65536,1441,0,0,64095
0000948,65536,0,0,0,65536
0000949,65536,0,0,0,65536
0000950,65536,0,0,0,65536
0000951,65536,0,0,0,65536
0000952,65536,0,0,0,65536
0000953,65536,0,0,0,65536
0000954,65536,56323,0,0,9213
0000955,65536,50030,0,0,15506
0000956,65536,34392,0,0,31144
0000957,65536,17281,0,0,48255
0000958,65536,0,0,0,65536
0000959,65536,62623,0,2913,0
0000960,65536,54512,0,11024,0
0000961,65536,63656,0,1880,0
0000962,65536,31739,0,33797,0
0000963,65536,52867,0,0,12669
0000964,65536,152,0,0,65384
0000965,65536,0,0,0,65536
0000966,65536,40316,0,25220,0
0000967,65536,39876,0,0,25660
0000968,65536,57179,0,0,8357
0000969,65536,24173,0,41363,0
0000970,65536,61660,0,3876,0
0000971,65536,35363,0,0,30173
0000972,65536,60080,0,0,5456
0000973,65536,62121,0,3415,0
0000974,65536,23902,0,41634,0
0000975,65536,58902,0,6634,0
0000976,65536,22664,0,42872,0
0000977,65536,49070,0,16466,0
0000978,65536,1482,0,64054,0
0000979,65536,15824,0,49712,0
0000980,65536,11014,0,54522,0
0000981,65536,38448,0,27088,0
0000982,65536,60787,0,4749,0
0000983,65536,63289,0,2247,0
0000984,65536,4992,0,60544,0
0000985,65536,35540,0,29996,0
0000986,65536,5641,0,59895,0
0000987,65536,37994,0,27542,0
0000988,65536,30888,0,34648,0
0000989,65536,46606,0,18930,0
0000990,65536,64072,0,1464,0
0000991,65536,11573,0,53963,0
0000992,65536,30514,0,35022,0
0000993,65536,44850,0,20686,0
0000994,65536,52388,0,13148,0
0000995,65536,65064,0,0,472
0000996,65536,0,0,0,65536
0000997,65536,0,0,0,65536
0000998,65536,58402,0,7134,0
0000999,65536,63272,0,2264,0
0001000,65536,9956,0,55580,0
0001001,65536,34129,0,31407,0
0001002,65536,29932,0,35604,0
0001003,65536,37953,0,27583,0
0001004,65536,61537,0,3999,0
0001005,65536,36664,0,28872,0
0001006,65536,36510,0,29026,0
0001007,65536,26538,0,38998,0
0001008,65536,35820,0,29716,0
0001009,65536,33476,0,32060,0
0001010,65536,20388,0,45148,0
0001011,65536,42703,0,22833,0
0001012,65536,39235,0,26301,0
0001013,65536,30617,0,34919,0
0001014,65536,43658,0,21878,0
0001015,65536,59643,0,5893,0
0001016,65536,50104,0,15432,0
0001017,65536,26737,0,38799,0
0001018,65536,21650,0,43886,0
0001019,65536,41860,0,23676,0
0001020,65536,41768,0,23768,0
0001021,65536,44579,0,20957,0
0001022,65536,59945,0,5591,0
0001023,65536,63870,0,1666,0
0001024,65536,33298,0,32238,0
0001025,65536,43326,0,22210,0
0001026,65536,34796,0,30740,0
0001027,65536,59806,0,5730,0
0001028,65536,40166,0,25370,0
0001029,65536,37977,0,27559,0
0001030,65536,43456,0,22080,0
0001031,65536,62295,0,3241,0
0001032,65536,61660,0,3876,0
0001033,65536,55937,0,0,9599
0001034,65536,1677,0,0,63859
0001035,65536,0,0,0,65536
0001036,65536,0,0,0,65536
0001037,65536,64441,0,0,1095
0001038,65536,30172,0,0,35364
0001039,65536,34830,0,0,30706
0001040,65536,25476,0,0,40060
0001041,65536,19328,0,0,46208
0001042,65536,0,0,0,65536
0001043,65536,0,0,0,65536
0001044,65536,0,0,0,65536
0001045,65536,0,0,0,65536
0001046,65536,0,0,0,65536
0001047,65536,0,0,0,65536
0001048,65536,0,0,0,65536
0001049,65536,0,0,0,65536
0001050,65536,0,0,0,65536
0001051,65536,0,0,0,65536
0001052,65536,0,0,0,65536
0001053,65536,0,0,0,65536
0001054,65536,0,0,0,65536
0001055,65536,0,0,0,65536
0001056,65536,63777,0,0,1759
0001057,65536,0,0,0,65536
0001058,65536,0,0,0,65536
0001059,65536,0,0,0,65536
0001060,65536,0,0,0,65536
0001061,65536,0,0,0,65536
0001062,65536,35193,0,0,30343
0001063,65536,505,0,0,65031
0001064,65536,0,0,0,65536
0001065,65536,0,0,0,65536
0001066,65536,0,0,0,65536
0001067,65536,0,0,0,65536
0001068,65536,11677,0,0,53859
0001069,65536,0,0,0,65536
0001070,65536,594,0,0,64942
0001071,65536,0,0,0,65536
0001072,65536,0,0,0,65536
0001073,65536,0,0,0,65536
0001074,65536,0,0,0,65536
0001075,65536,0,0,0,65536
0001076,65536,0,0,0,65536
0001077,65536,0,0,0,65536
0001078,65536,0,0,0,65536
0001079,65536,0,0,0,65536
0001080,65536,63904,0,0,1632
0001081,65536,46728,0,0,18808
0001082,65536,17969,0,0,47567
0001083,65536,1046,0,0,64490
0001084,65536,0,0,0,65536
0001085,65536,0,0,0,65536
0001086,65536,0,0,0,65536
0001087,65536,0,0,0,65536
0001088,65536,0,0,0,65536
0001089,65536,0,0,0,65536
0001090,65536,0,0,0,65536
0001091,65536,63858,0,0,1678
0001092,65536,13294,0,0,52242
0001093,65536,0,0,0,65536
0001094,65536,0,0,0,65536
0001095,65536,0,0,0,65536
0001096,65536,0,0,0,65536
0001097,65536,0,0,0,65536
0001098,65536,0,0,0,65536
0001099,65536,0,0,0,65536
0001100,65536,0,0,0,65536
0001101,65536,0,0,0,65536
0001102,65536,0,0,0,65536
0001103,65536,0,0,0,65536
0001104,65536,0,0,0,65536
0001105,65536,61531,0,0,4005
0001106,65536,7218,0,0,58318
0001107,65536,0,0,0,65536
0001108,65536,389,0,0,65147
0001109,65536,0,0,0,65536
0001110,65536,0,0,0,65536
0001111,65536,0,0,0,65536
0001112,65536,13938,0,0,51598
0001113,65536,0,0,0,65536
0001114,65536,0,0,0,65536
0001115,65536,0,0,0,65536
0001116,65536,0,0,0,65536
0001117,65536,0,0,0,65536
0001118,65536,0,0,0,65536
0001119,65536,0,0,0,65536
0001120,65536,0,0,0,65536
0001121,65536,0,0,0,65536
0001122,65536,0,0,0,65536
0001123,65536,0,0,0,65536
0001124,65536,0,0,0,65536
0001125,65536,0,0,0,65536
0001126,65536,36815,0,0,28721
0001127,65536,5281,0,0,60255
0001128,65536,0,0,0,65536
0001129,65536,0,0,0,65536
0001130,65536,0,0,0,65536
0001131,65536,0,0,0,65536
0001132,65536,0,0,0,65536
0001133,65536,0,0,0,65536
0001134,65536,33919,0,0,31617
0001135,65536,3987,0,0,61549
0001136,65536,0,0,0,65536
0001137,65536,0,0,0,65536
0001138,65536,0,0,0,65536
0001139,65536,0,0,0,65536
0001140,65536,0,0,0,65536
0001141,65536,53496,0,0,12040
0001142,65536,0,0,0,65536
0001143,65536,520,0,0,65016
0001144,65536,0,0,0,65536
0001145,65536,0,0,0,65536
0001146,65536,852,0,0,64684
0001147,65536,35583,0,0,29953
0001148,65536,64820,0,0,716
0001149,65536,18711,0,0,46825
0001150,65536,0,0,0,65536
0001151,65536,0,0,0,65536
0001152,65536,0,0,0,65536
0001153,65536,0,0,0,65536
0001154,65536,0,0,0,65536
0001155,65536,8220,0,0,57316
0001156,65536,63329,0,0,2207
0001157,65536,27886,0,0,37650
0001158,65536,1894,0,0,63642
0001159,65536,0,0,0,65536
0001160,65536,0,0,0,65536
0001161,65536,0,0,0,65536
0001162,65536,19240,0,0,46296
0001163,65536,0,0,0,65536
0001164,65536,0,0,0,65536
0001165,65536,0,0,0,65536
0001166,65536,0,0,0,65536
0001167,65536,0,0,0,65536
0001168,65536,0,0,0,65536
0001169,65536,0,0,0,65536
0001170,65536,0,0,0,65536
0001171,65536,0,0,0,65536
0001172,65536,0,0,0,65536
0001173,65536,0,0,0,65536
0001174,65536,0,0,0,65536
0001175,65536,13891,0,0,51645
0001176,65536,0,0,0,65536
0001177,65536,0,0,0,65536
0001178,65536,0,0,0,65536
0001179,65536,0,0,0,65536
0001180,65536,0,0,0,65536
0001181,65536,0,0,0,65536
0001182,65536,0,0,0,65536
0001183,65536,0,0,0,65536
0001184,65536,0,0,0,65536
0001185,65536,0,0,0,65536
0001186,65536,0,0,0,65536
0001187,65536,0,0,0,65536
0001188,65536,0,0,0,65536
0001189,65536,0,0,0,65536
0001190,65536,48435,17101,0,0
0001191,65536,35092,30444,0,0
0001192,65536,54663,10873,0,0
0001193,65536,26968,38568,0,0
0001194,65536,57858,7678,0,0
0001195,65536,48867,16669,0,0
0001196,65536,63850,1686,0,0
0001197,65536,61455,4081,0,0
0001198,65536,29529,36007,0,0
0001199,65536,5481,60055,0,0
0001200,65536,56263,9273,0,0
0001201,65536,13669,51867,0,0
0001202,65536,34038,31498,0,0
0001203,65536,61493,4043,0,0
0001204,65536,16025,49511,0,0
0001205,65536,54214,11322,0,0
0001206,65536,0,0,0,65536
0001207,65536,0,0,0,65536
0001208,65536,10810,0,0,54726
0001209,65536,16268,0,0,49268
0001210,65536,937,0,0,64599
0001211,65536,0,0,0,65536
0001212,65536,0,0,0,65536
0001213,65536,0,0,0,65536
0001214,65536,0,0,0,65536
0001215,65536,0,0,0,65536
0001216,65536,0,0,0,65536
0001217,65536,0,0,0,65536
0001218,65536,0,0,0,65536
0001219,65536,0,0,0,65536
0001220,65536,0,0,0,65536
0001221,65536,15899,0,0,49637
0001222,65536,46757,0,0,18779
0001223,65536,58140,0,0,7396
0001224,65536,0,0,0,65536
0001225,65536,0,0,0,65536
0001226,65536,34107,0,0,31429
0001227,65536,55964,0,0,9572
0001228,65536,51918,0,0,13618
0001229,65536,23372,0,0,42164
0001230,65536,48835,0,0,16701
0001231,65536,62380,0,0,3156
0001232,65536,44651,0,0,20885
0001233,65536,0,0,0,65536
0001234,65536,0,0,0,65536
0001235,65536,37313,0,0,28223
0001236,65536,65236,0,0,300
0001237,65536,49495,0,0,16041
0001238,65536,38995,0,0,26541
0001239,65536,64096,0,0,1440
0001240,65536,13429,0,0,52107
0001241,65536,0,0,0,65536
0001242,65536,61116,0,0,4420
0001243,65536,52286,0,0,13250
0001244,65536,60467,0,0,5069
0001245,65536,42,0,0,65494
0001246,65536,8176,0,0,57360
0001247,65536,61553,0,0,3983
0001248,65536,32108,0,0,33428
0001249,65536,50138,0,0,15398
0001250,65536,57100,0,0,8436
0001251,65536,64061,0,0,1475
0001252,65536,629,0,0,64907
0001253,65536,8849,0,0,56687
0001254,65536,64350,0,0,1186
0001255,65536,61400,0,0,4136
0001256,65536,65323,0,0,213
0001257,65536,56937,0,0,8599
0001258,65536,54134,0,0,11402
0001259,65536,65250,0,0,286
0001260,65536,65060,0,0,476
0001261,65536,59899,0,0,5637
0001262,65536,56115,0,0,9421
0001263,65536,35728,0,0,29808
0001264,65536,65181,0,0,355
0001265,65536,29032,0,0,36504
0001266,65536,0,0,0,65536
0001267,65536,47260,0,0,18276
0001268,65536,62607,0,0,2929
0001269,65536,49490,0,0,16046
0001270,65536,12482,0,0,53054
0001271,65536,0,0,0,65536
0001272,65536,0,0,0,65536
0001273,65536,0,0,0,65536
0001274,65536,0,0,0,65536
0001275,65536,0,0,0,65536
0001276,65536,0,0,0,65536
0001277,65536,0,0,0,65536
0001278,65536,3621,0,0,61915
0001279,65536,8328,0,0,57208
0001280,65536,11270,0,0,54266
0001281,65536,41160,0,0,24376
0001282,65536,63385,0,0,2151
0001283,65536,37972,0,0,27564
0001284,65536,15405,0,0,50131
0001285,65536,2,0,0,65534
0001286,65536,0,0,0,65536
0001287,65536,0,0,0,65536
0001288,65536,0,0,0,65536
0001289,65536,0,0,0,65536
0001290,65536,0,0,0,65536
0001291,65536,0,0,0,65536
0001292,65536,19064,0,0,46472
0001293,65536,39266,0,0,26270
0001294,65536,6556,0,0,58980
0001295,65536,10750,0,0,54786
0001296,65536,58234,0,0,7302
0001297,65536,0,0,0,65536
0001298,65536,15294,0,0,50242
0001299,65536,41464,0,0,24072
0001300,65536,0,0,0,65536
0001301,65536,23565,0,0,41971
0001302,65536,5459,0,0,60077
0001303,65536,47886,0,0,17650
0001304,65536,12280,0,0,53256
0001305,65536,1894,0,0,63642
0001306,65536,0,0,0,65536
0001307,65536,0,0,0,65536
0001308,65536,61711,0,3825,0
0001309,65536,0,0,0,65536
0001310,65536,62743,0,2793,0
0001311,65536,54296,0,11240,0
0001312,65536,0,0,0,65536
0001313,65536,0,0,0,65536
0001314,65536,0,0,0,65536
0001315,65536,0,0,0,65536
0001316,65536,0,0,0,65536
0001317,65536,0,0,0,65536
0001318,65536,2286,0,1169,62081
0001319,65536,0,0,0,65536
0001320,65536,0,0,0,65536
0001321,65536,0,0,0,65536
0001322,65536,0,0,0,65536
0001323,65536,0,0,0,65536
0001324,65536,0,0,0,65536
0001325,65536,0,0,0,65536
0001326,65536,0,0,0,65536
0001327,65536,0,0,0,65536
0001328,65536,0,0,0,65536
0001329,65536,0,0,0,65536
0001330,65536,0,0,0,65536
0001331,65536,0,0,0,65536
0001332,65536,0,0,0,65536
0001333,65536,0,0,0,65536
0001334,65536,0,0,0,65536
0001335,65536,0,0,0,65536
0001336,65536,0,0,0,65536
0001337,65536,0,0,0,65536
0001338,65536,0,0,0,65536
0001339,65536,0,0,0,65536
0001340,65536,0,0,0,65536
0001341,65536,0,0,0,65536
0001342,65536,0,0,0,65536
0001343,65536,0,0,0,65536
0001344,65536,0,0,0,65536
0001345,65536,0,0,0,65536
0001346,65536,0,0,0,65536
0001347,65536,0,0,0,65536
0001348,65536,0,0,0,65536
0001349,65536,0,0,0,65536
0001350,65536,0,0,0,65536
0001351,65536,0,0,0,65536
0001352,65536,0,0,0,65536
0001353,65536,0,0,0,65536
0001354,65536,0,0,0,65536
0001355,65536,0,0,0,65536
0001356,65536,0,0,0,65536
0001357,65536,0,0,0,65536
0001358,65536,0,0,0,65536
0001359,65536,0,0,0,65536
0001360,65536,0,0,0,65536
0001361,65536,0,0,0,65536
0001362,65536,0,0,0,65536
0001363,65536,0,0,0,65536
0001364,65536,0,0,0,65536
0001365,65536,0,0,0,65536
0001366,65536,0,0,0,65536
0001367,65536,0,0,0,65536
0001368,65536,0,0,0,65536
0001369,65536,0,0,0,65536
0001370,65536,0,0,0,65536
0001371,65536,0,0,0,65536
0001372,65536,0,0,0,65536
0001373,65536,0,0,0,65536
0001374,65536,0,0,0,65536
0001375,65536,0,0,0,65536
0001376,65536,0,0,0,65536
0001377,65536,0,0,0,65536
0001378,65536,0,0,0,65536
0001379,65536,0,0,0,65536
0001380,65536,0,0,0,65536
0001381,65536,0,0,0,65536
0001382,65536,0,0,0,65536
0001383,65536,0,0,0,65536
0001384,65536,0,0,0,65536
0001385,65536,0,0,0,65536
0001386,65536,0,0,0,65536
0001387,65536,0,0,0,65536
0001388,65536,0,0,0,65536
0001389,65536,0,0,0,65536
0001390,65536,0,0,0,65536
0001391,65536,0,0,0,65536
0001392,65536,0,0,0,65536
0001393,65536,0,0,0,65536
0001394,65536,0,0,0,65536
0001395,65536,0,0,0,65536
0001396,65536,0,0,0,65536
0001397,65536,65309,0,227,0
0001398,65536,0,0,0,65536
0001399,65536,0,0,0,65536
0001400,65536,0,0,0,65536
0001401,65536,0,0,0,65536
0001402,65536,0,0,0,65536
0001403,65536,61680,0,3780,76
0001404,65536,62315,0,0,3221
0001405,65536,61035,0,4501,0
0001406,65536,10627,0,11273,43636
0001407,65536,0,0,0,65536
0001408,65536,0,0,0,65536
0001409,65536,0,0,0,65536
0001410,65536,0,0,0,65536
0001411,65536,0,0,0,65536
0001412,65536,0,0,0,65536
0001413,65536,0,0,0,65536
0001414,65536,0,0,0,65536
0001415,65536,0,0,0,65536
0001416,65536,0,0,0,65536
0001417,65536,0,0,0,65536
0001418,65536,0,0,0,65536
0001419,65536,0,0,0,65536
0001420,65536,0,0,0,65536
0001421,65536,0,0,0,65536
0001422,65536,0,0,0,65536
0001423,65536,0,0,0,65536
0001424,65536,0,0,0,65536
0001425,65536,0,0,0,65536
0001426,65536,0,0,0,65536
0001427,65536,0,0,0,65536
0001428,65536,0,0,0,65536
0001429,65536,0,0,0,65536
0001430,65536,0,0,0,65536
0001431,65536,0,0,0,65536
0001432,65536,0,0,0,65536
0001433,65536,0,0,0,65536
0001434,65536,0,0,0,65536
0001435,65536,0,0,0,65536
0001436,65536,2766,0,0,62770
0001437,65536,12286,0,0,53250
0001438,65536,0,0,0,65536
0001439,65536,0,0,0,65536
0001440,65536,0,0,0,65536
0001441,65536,0,0,0,65536
0001442,65536,0,0,0,65536
0001443,65536,0,0,0,65536
0001444,65536,0,0,0,65536
0001445,65536,0,0,0,65536
0001446,65536,0,0,0,65536
0001447,65536,0,0,0,65536
0001448,65536,0,0,0,65536
0001449,65536,164,0,0,65372
0001450,65536,16906,0,3142,45488
0001451,65536,47092,0,15888,2556
0001452,65536,34238,0,26689,4609
0001453,65536,3901,0,0,61635
0001454,65536,0,0,0,65536
0001455,65536,14861,0,0,50675
0001456,65536,25282,0,2335,37919
0001457,65536,22513,0,0,43023
0001458,65536,0,0,0,65536
0001459,65536,0,0,0,65536
0001460,65536,17614,0,5423,42499
0001461,65536,44505,0,0,21031
0001462,65536,59538,0,5998,0
0001463,65536,37916,0,27620,0
0001464,65536,60037,0,5499,0
0001465,65536,53076,0,12460,0
0001466,65536,45782,0,16667,3087
0001467,65536,53087,0,12314,135
0001468,65536,61238,0,4298,0
0001469,65536,36714,0,2838,25984
0001470,65536,0,0,0,65536
0001471,65536,0,0,0,65536
0001472,65536,0,0,0,65536
0001473,65536,0,0,0,65536
0001474,65536,0,0,0,65536
0001475,65536,0,0,0,65536
0001476,65536,45696,0,15281,4559
0001477,65536,0,0,0,65536
0001478,65536,0,0,0,65536
0001479,65536,37194,0,0,28342
0001480,65536,39867,0,10400,15269
0001481,65536,49029,0,4995,11512
0001482,65536,1903,0,2518,61115
0001483,65536,0,0,0,65536
0001484,65536,0,0,0,65536
0001485,65536,0,0,0,65536
0001486,65536,0,0,0,65536
0001487,65536,0,0,0,65536
0001488,65536,0,0,0,65536
0001489,65536,0,0,0,65536
0001490,65536,27710,0,15104,22722
0001491,65536,0,0,0,65536
0001492,65536,467,0,0,65069
0001493,65536,6316,0,0,59220
0001494,65536,3490,0,0,62046
0001495,65536,0,0,0,65536
0001496,65536,0,0,0,65536
0001497,65536,43674,21862,0,0
0001498,65536,63325,2211,0,0
0001499,65536,51898,13638,0,0
0001500,65536,11599,53937,0,0
0001501,65536,5538,59998,0,0
0001502,65536,12697,52839,0,0
0001503,65536,46828,18708,0,0
0001504,65536,59949,5587,0,0
0001505,65536,64287,1249,0,0
0001506,65536,21506,44030,0,0
0001507,65536,11049,54487,0,0
0001508,65536,63398,2138,0,0
0001509,65536,65249,287,0,0
0001510,65536,60224,5312,0,0
0001511,65536,44240,21296,0,0
0001512,65536,57128,8408,0,0
0001513,65536,45922,19614,0,0
0001514,65536,39275,26261,0,0
0001515,65536,10634,54902,0,0
0001516,65536,43792,21744,0,0
0001517,65536,55181,10355,0,0
0001518,65536,62949,2587,0,0
0001519,65536,6123,59413,0,0
0001520,65536,14704,50832,0,0
0001521,65536,62751,2785,0,0
0001522,65536,56851,8685,0,0
0001523,65536,7166,58370,0,0
0001524,65536,19240,46296,0,0
0001525,65536,24733,40803,0,0
0001526,65536,60753,4783,0,0
0001527,65536,64903,633,0,0
0001528,65536,46156,19380,0,0
0001529,65536,41205,24331,0,0
0001530,65536,36206,29330,0,0
0001531,65536,52879,12657,0,0
0001532,65536,65078,458,0,0
0001533,65536,64307,1229,0,0
0001534,65536,15344,50192,0,0
0001535,65536,40776,24760,0,0
0001536,65536,6677,58859,0,0
0001537,65536,53805,11731,0,0
0001538,65536,59337,6199,0,0
0001539,65536,14439,51097,0,0
0001540,65536,60345,5191,0,0
0001541,65536,52385,13151,0,0
0001542,65536,65262,274,0,0
0001543,65536,49805,15731,0,0
0001544,65536,50740,14796,0,0
0001545,65536,15845,49691,0,0
