sample_id,total_pixels,class_0,class_1
0001074,262144,196608,65536
0001075,262144,196608,65536
0001076,262144,196608,65536
0001077,262144,196608,65536
0001078,262144,196608,65536
0001079,262144,196608,65536
0001080,262144,196608,65536
0001081,262144,196608,65536
0001082,262144,196608,65536
0001083,262144,196608,65536
0001084,262144,196608,65536
0001085,262144,196608,65536
0001086,262144,196608,65536
0001087,262144,196608,65536
0001088,262144,196608,65536
0001089,262144,196608,65536
0001090,262144,196608,65536
0001091,262144,196608,65536
0001092,262144,196608,65536
0001093,262144,196608,65536
0001094,262144,196608,65536
0001095,262144,196608,65536
0001096,262144,196608,65536
0001097,262144,196608,65536
0001098,262144,196608,65536
0001099,262144,196608,65536
0001100,262144,196608,65536
0001101,262144,196608,65536
0001102,262144,196608,65536
0001103,262144,196608,65536
0001104,262144,196608,65536
0001105,262144,196608,65536
0001106,262144,196608,65536
0001107,262144,196608,65536
0001108,262144,196608,65536
0001109,262144,196608,65536
0001110,262144,196608,65536
0001111,262144,196608,65536
0001112,262144,196608,65536
0001113,262144,196608,65536
0001114,262144,196608,65536
0001115,262144,196608,65536
0001116,262144,196608,65536
0001117,262144,196608,65536
0001118,262144,196608,65536
0001119,262144,196608,65536
0001120,262144,196608,65536
0001121,262144,196608,65536
0001122,262144,196608,65536
0001123,262144,196608,65536
0001124,262144,196608,65536
0001125,262144,196608,65536
0001126,262144,196608,65536
0001127,262144,196608,65536
0001128,262144,196608,65536
0001129,262144,196608,65536
0001130,262144,196608,65536
0001131,262144,196608,65536
0001132,262144,196608,65536
0001133,262144,196608,65536
0001134,262144,196608,65536
0001135,262144,196608,65536
0001136,262144,196608,65536
0001137,262144,196608,65536
0001138,262144,196608,65536
0001139,262144,196608,65536
0001140,262144,196608,65536
0001141,262144,196608,65536
0001142,262144,196608,65536
0001143,262144,196608,65536
0001144,262144,196608,65536
0001145,262144,196608,65536
0001146,262144,196608,65536
0001147,262144,196608,65536
0001148,262144,196608,65536
0001149,262144,196608,65536
0001150,262144,196608,65536
0001151,262144,196608,65536
0001152,262144,196608,65536
0001153,262144,196608,65536
0001154,262144,196608,65536
0001155,262144,196608,65536
0001156,262144,196608,65536
0001157,262144,196608,65536
0001158,262144,196608,65536
0001159,262144,196608,65536
0001160,262144,196608,65536
0001161,262144,196608,65536
0001162,262144,196608,65536
0001163,262144,196608,65536
0001164,262144,196608,65536
0001165,262144,196608,65536
0001166,262144,196608,65536
0001167,262144,196608,65536
0001168,262144,196608,65536
0001169,262144,196608,65536
0001170,262144,196608,65536
0001171,262144,196608,65536
0001172,262144,196608,65536
0001173,262144,196608,65536
0001174,262144,196608,65536
0001175,262144,196608,65536
0001176,262144,196608,65536
0001177,262144,196608,65536
0001178,262144,196608,65536
0001179,262144,196608,65536
0001180,262144,196608,65536
0001181,262144,196608,65536
0001182,262144,196608,65536
0001183,262144,196608,65536
0001184,262144,196608,65536
0001185,262144,196608,65536
0001186,262144,196608,65536
0001187,262144,196608,65536
0001188,262144,196608,65536
0001189,262144,196608,65536
0001190,262144,196608,65536
0001191,262144,196608,65536
0001192,262144,196608,65536
0001193,262144,196608,65536
0001194,262144,196608,65536
0001195,262144,196608,65536
0001196,262144,196608,65536
0001197,262144,196608,65536
0001198,262144,196608,65536
0001199,262144,196608,65536
0001200,262144,196608,65536
0001201,262144,196608,65536
0001202,262144,196608,65536
0001203,262144,196608,65536
0001204,262144,196608,65536
0001205,262144,196608,65536
0001206,262144,196608,65536
0001207,262144,196608,65536
0001208,262144,196608,65536
0001209,262144,196608,65536
0001210,262144,196608,65536
0001211,262144,196608,65536
0001212,262144,196608,65536
0001213,262144,196608,65536
0001214,262144,196608,65536
0001215,262144,196608,65536
0001216,262144,196608,65536
0001217,262144,196608,65536
0001218,262144,196608,65536
0001219,262144,196608,65536
0001220,262144,196608,65536
0001221,262144,196608,65536
0001222,262144,196608,65536
0001223,262144,196608,65536
0001224,262144,196608,65536
0001225,262144,196608,65536
0001226,262144,196608,65536
0001227,262144,196608,65536
0001228,262144,196608,65536
0001229,262144,196608,65536
0001230,262144,196608,65536
0001231,262144,196608,65536
0001232,262144,196608,65536
0001233,262144,196608,65536
0001234,262144,196608,65536
0001235,262144,196608,65536
0001236,262144,196608,65536
0001237,262144,196608,65536
0001238,262144,196608,65536
0001239,262144,196608,65536
0001240,262144,196608,65536
0001241,262144,196608,65536
0001242,262144,196608,65536
0001243,262144,196608,65536
0001244,262144,196608,65536
0001245,262144,196608,65536
0001246,262144,196608,65536
0001247,262144,196608,65536
0001248,262144,196608,65536
0001249,262144,196608,65536
0001250,262144,196608,65536
0001251,262144,196608,65536
0001252,262144,196608,65536
0001253,262144,196608,65536
0001254,262144,196608,65536
0001255,262144,196608,65536
0001256,262144,196608,65536
0001257,262144,196608,65536
0001258,262144,196608,65536
0001259,262144,196608,65536
0001260,262144,196608,65536
0001261,262144,196608,65536
0001262,262144,196608,65536
0001263,262144,196608,65536
0001264,262144,196608,65536
0001265,262144,196608,65536
0001266,262144,196608,65536
0001267,262144,196608,65536
0001268,262144,196608,65536
0001269,262144,196608,65536
0001270,262144,196608,65536
0001271,262144,196608,65536
0001272,262144,196608,65536
0001273,262144,196608,65536
0001274,262144,196608,65536
0001275,262144,196608,65536
0001276,262144,196608,65536
0001277,262144,196608,65536
0001278,262144,196608,65536
0001279,262144,196608,65536
0001280,262144,196608,65536
0001281,262144,196608,65536
0001282,262144,196608,65536
0001283,262144,196608,65536
0001284,262144,196608,65536
0001285,262144,196608,65536
0001286,262144,196608,65536
0001287,262144,196608,65536
0001288,262144,196608,65536
0001289,262144,196608,65536
0001290,262144,196608,65536
0001291,262144,196608,65536
0001292,262144,196608,65536
0001293,262144,196608,65536
0001294,262144,196608,65536
0001295,262144,196608,65536
0001296,262144,196608,65536
0001297,262144,196608,65536
0001298,262144,196608,65536
0001299,262144,196608,65536
0001300,262144,196608,65536
0001301,262144,196608,65536
0001302,262144,196608,65536
0001303,262144,196608,65536
0001304,262144,196608,65536
0001305,262144,196608,65536
0001306,262144,196608,65536
0001307,262144,196608,65536
0001308,262144,196608,65536
0001309,262144,196608,65536
0001310,262144,196608,65536
0001311,262144,196608,65536
0001312,262144,196608,65536
0001313,262144,196608,65536
0001314,262144,196608,65536
0001315,262144,196608,65536
0001316,262144,196608,65536
0001317,262144,196608,65536
0001318,262144,196608,65536
0001319,262144,196608,65536
0001320,262144,196608,65536
0001321,262144,196608,65536
0001322,262144,196608,65536
0001323,262144,196608,65536
0001324,262144,196608,65536
0001325,262144,196608,65536
0001326,262144,196608,65536
0001327,262144,196608,65536
0001328,262144,196608,65536
0001329,262144,196608,65536
0001330,262144,196608,65536
0001331,262144,196608,65536
0001332,262144,196608,65536
0001333,262144,196608,65536
0001334,262144,196608,65536
0001335,262144,196608,65536
0001336,262144,196608,65536
0001337,262144,196608,65536
0001338,262144,196608,65536
0001339,262144,196608,65536
0001340,262144,196608,65536
0001341,262144,196608,65536
0001342,262144,196608,65536
0001343,262144,196608,65536
0001344,262144,196608,65536
0001345,262144,196608,65536
0001346,262144,196608,65536
0001347,262144,196608,65536
0001348,262144,196608,65536
0001349,262144,196608,65536
0001350,262144,196608,65536
0001351,262144,196608,65536
0001352,262144,196608,65536
0001353,262144,196608,65536
0001354,262144,196608,65536
0001355,262144,196608,65536
0001356,262144,196608,65536
0001357,262144,196608,65536
0001358,262144,196608,65536
0001359,262144,196608,65536
0001360,262144,196608,65536
0001361,262144,196608,65536
0001362,262144,196608,65536
0001363,262144,196608,65536
0001364,262144,196608,65536
0001365,262144,196608,65536
0001366,262144,196608,65536
0001367,262144,196608,65536
0001368,262144,196608,65536
0001369,262144,196608,65536
0001370,262144,196608,65536
0001371,262144,196608,65536
0001372,262144,196608,65536
0001373,262144,196608,65536
0001374,262144,196608,65536
0001375,262144,196608,65536
0001376,262144,196608,65536
0001377,262144,196608,65536
0001378,262144,196608,65536
0001379,262144,196608,65536
0001380,262144,196608,65536
0001381,262144,196608,65536
0001382,262144,196608,65536
0001383,262144,196608,65536
0001384,262144,196608,65536
0001385,262144,196608,65536
0001386,262144,196608,65536
0001387,262144,196608,65536
0001388,262144,196608,65536
0001389,262144,196608,65536
0001390,262144,196608,65536
0001391,262144,196608,65536
0001392,262144,196608,65536
0001393,262144,196608,65536
0001394,262144,196608,65536
0001395,262144,196608,65536
0001396,262144,196608,65536
0001397,262144,196608,65536
0001398,262144,196608,65536
0001399,262144,196608,65536
0001400,262144,196608,65536
0001401,262144,196608,65536
0001402,262144,196608,65536
0001403,262144,196608,65536
0001404,262144,196608,65536
0001405,262144,196608,65536
0001406,262144,196608,65536
0001407,262144,196608,65536
0001408,262144,196608,65536
0001409,262144,196608,65536
0001410,262144,196608,65536
0001411,262144,196608,65536
0001412,262144,196608,65536
0001413,262144,196608,65536
0001414,262144,196608,65536
0001415,262144,196608,65536
0001416,262144,196608,65536
0001417,262144,196608,65536
0001418,262144,196608,65536
0001419,262144,196608,65536
0001420,262144,196608,65536
0001421,262144,196608,65536
0001422,262144,196608,65536
0001423,262144,196608,65536
0001424,262144,196608,65536
0001425,262144,196608,65536
0001426,262144,196608,65536
0001427,262144,196608,65536
0001428,262144,196608,65536
0001429,262144,196608,65536
0001430,262144,196608,65536
0001431,262144,196608,65536
0001432,262144,196608,65536
0001433,262144,196608,65536
0001434,262144,196608,65536
0001435,262144,196608,65536
0001436,262144,196608,65536
0001437,262144,196608,65536
0001438,262144,196608,65536
0001439,262144,196608,65536
0001440,262144,196608,65536
0001441,262144,196608,65536
0001442,262144,196608,65536
0001443,262144,196608,65536
0001444,262144,196608,65536
0001445,262144,196608,65536
0001446,262144,196608,65536
0001447,262144,196608,65536
0001448,262144,196608,65536
0001449,262144,196608,65536
0001450,262144,196608,65536
0001451,262144,196608,65536
0001452,262144,196608,65536
0001453,262144,196608,65536
0001454,262144,196608,65536
0001455,262144,196608,65536
0001456,262144,196608,65536
0001457,262144,196608,65536
0001458,262144,196608,65536
0001459,262144,196608,65536
0001460,262144,196608,65536
0001461,262144,196608,65536
0001462,262144,196608,65536
0001463,262144,196608,65536
0001464,262144,196608,65536
0001465,262144,196608,65536
0001466,262144,196608,65536
0001467,262144,196608,65536
0001468,262144,196608,65536
0001469,262144,196608,65536
0001470,262144,196608,65536
0001471,262144,196608,65536
0001472,262144,196608,65536
0001473,262144,196608,65536
0001474,262144,196608,65536
0001475,262144,196608,65536
0001476,262144,196608,65536
0001477,262144,196608,65536
0001478,262144,196608,65536
0001479,262144,196608,65536
0001480,262144,196608,65536
0001481,262144,196608,65536
0001482,262144,196608,65536
0001483,262144,196608,65536
0001484,262144,196608,65536
0001485,262144,196608,65536
0001486,262144,196608,65536
0001487,262144,196608,65536
0001488,262144,196608,65536
0001489,262144,196608,65536
0001490,262144,196608,65536
0001491,262144,196608,65536
0001492,262144,196608,65536
0001493,262144,196608,65536
0001494,262144,196608,65536
0001495,262144,196608,65536
0001496,262144,196608,65536
0001497,262144,196608,65536
0001498,262144,196608,65536
0001499,262144,196608,65536
0001500,262144,196608,65536
0001501,262144,196608,65536
0001502,262144,196608,65536
0001503,262144,196608,65536
0001504,262144,196608,65536
0001505,262144,196608,65536
0001506,262144,196608,65536
0001507,262144,196608,65536
0001508,262144,196608,65536
0001509,262144,196608,65536
0001510,262144,196608,65536
0001511,262144,196608,65536
0001512,262144,196608,65536
0001513,262144,196608,65536
0001514,262144,196608,65536
0001515,262144,196608,65536
0001516,262144,196608,65536
0001517,262144,196608,65536
0001518,262144,196608,65536
0001519,262144,196608,65536
0001520,262144,196608,65536
0001521,262144,196608,65536
0001522,262144,196608,65536
0001523,262144,196608,65536
0001524,262144,196608,65536
0001525,262144,196608,65536
0001526,262144,196608,65536
0001527,262144,196608,65536
0001528,262144,196608,65536
0001529,262144,196608,65536
0001530,262144,196608,65536
0001531,262144,196608,65536
0001532,262144,196608,65536
0001533,262144,196608,65536
0001534,262144,196608,65536
0001535,262144,196608,65536
0001536,262144,196608,65536
0001537,262144,196608,65536
0001538,262144,196608,65536
0001539,262144,196608,65536
0001540,262144,196608,65536
0001541,262144,196608,65536
0001542,262144,196608,65536
0001543,262144,196608,65536
0001544,262144,196608,65536
0001545,262144,196608,65536
0001546,262144,196608,65536
0001547,262144,196608,65536
0001548,262144,196608,65536
0001549,262144,196608,65536
0001550,262144,196608,65536
