tile_id,total_pixels,class_0,class_10,class_20,class_30,class_40,class_50,class_60,class_70,class_80,class_90,class_95,class_100
pair_000001350_20241012083945_20241012083951_84AFC725_r004096_c000256.tif,65536,0,0,2,546,1,19589,45398,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r000000_c003072.tif,65536,0,11,3850,39288,17516,202,4669,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r001024_c002560.tif,65536,0,10336,34386,2547,9533,1874,6860,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r003072_c001792.tif,65536,0,79,974,555,8356,11289,44283,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r002560_c000512.tif,65536,0,4,610,241,17417,2945,44319,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r004352_c000000.tif,65536,0,0,309,814,67,24183,40146,0,17,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r003072_c001536.tif,65536,0,14,729,1763,5585,1174,56271,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r000256_c001280.tif,65536,0,0,16647,38216,6998,98,3577,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r000256_c002816.tif,65536,0,0,4564,34675,5105,311,20881,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r000512_c001280.tif,65536,0,6017,30706,21653,4141,179,2840,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r002816_c000256.tif,65536,0,3,272,529,4308,1425,58999,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r002304_c001792.tif,65536,0,0,1538,13238,796,0,49964,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r003072_c001280.tif,65536,0,18,1008,5285,5306,618,53301,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r003584_c000256.tif,65536,0,6,734,4610,331,19183,40672,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r001792_c001280.tif,65536,0,0,2179,16726,173,0,46458,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r001024_c001792.tif,65536,0,0,3270,54074,1434,0,6758,0,0,0,0,0
pair_000001350_20241012083945_20241012083951_84AFC725_r000512_c002304.tif,65536,0,0,8309,40206,10256,0,6765,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r002816_c002304.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001024_c001536.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r002816_c002560.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r002304_c002048.tif,65536,0,0,4,8,0,0,65524,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r000512_c001024.tif,65536,0,7,0,0,0,0,65529,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001024_c001280.tif,65536,0,0,0,14,0,0,65522,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001280_c002048.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001792_c002048.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001536_c001536.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r000256_c001536.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r000000_c001536.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r000256_c001792.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r002816_c002816.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001792_c001792.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001280_c001536.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r000768_c001536.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r000768_c001280.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r002560_c002560.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001536_c001792.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001536_c002560.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r002304_c002304.tif,65536,0,0,34,0,0,0,65502,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001792_c002304.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001536_c002048.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001792_c002560.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r002560_c002304.tif,65536,0,0,20,0,0,0,65516,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r000000_c001792.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r002048_c002304.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r000768_c001024.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r002560_c002048.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001536_c002304.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r000512_c001280.tif,65536,0,0,0,16,0,0,65520,0,0,0,0,0
pair_000001351_20241012101704_20241012101710_7E2C7BC4_r001024_c001792.tif,65536,0,0,0,0,0,0,65536,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001024_c001536.tif,65536,0,748,6461,5295,45146,5700,2186,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001280_c002560.tif,65536,0,1728,11881,2051,42165,5368,2314,0,0,29,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001536_c000768.tif,65536,0,187,3485,4263,42835,4583,7547,0,2636,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000512_c001792.tif,65536,0,45,1475,592,62303,775,344,0,2,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000512_c000512.tif,65536,0,129,8032,23176,25140,1285,7568,0,112,94,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000256_c002048.tif,65536,0,144,784,1485,49021,13533,569,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001536_c001280.tif,65536,0,337,4646,1777,51608,5313,1847,0,8,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000512_c001536.tif,65536,0,75,2933,5474,47855,6083,3106,0,10,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000768_c003072.tif,65536,0,25,245,898,62902,1064,402,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000000_c002304.tif,65536,0,758,3780,2780,56571,1499,148,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000512_c001024.tif,65536,0,1042,7509,7658,45621,1696,2007,0,3,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001280_c003072.tif,65536,0,77,561,2605,54827,5050,2416,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001024_c001280.tif,65536,0,244,9188,4126,45083,3866,3029,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000256_c003072.tif,65536,0,0,154,22807,13547,4632,24396,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000768_c002560.tif,65536,0,0,369,4896,51931,6751,1589,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001536_c000000.tif,65536,0,0,0,53407,0,9,12120,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001280_c002048.tif,65536,0,4,225,702,62791,1354,460,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001536_c001024.tif,65536,0,91,11779,4649,42234,3650,3133,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000768_c002304.tif,65536,0,911,5309,4103,35055,14410,5748,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001536_c001536.tif,65536,0,79,5124,9417,46556,1809,2433,0,118,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001280_c002816.tif,65536,0,3,518,3036,56769,2046,3164,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000256_c001536.tif,65536,0,12,127,1171,61524,2501,201,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000000_c001280.tif,65536,0,0,1577,52649,5316,1078,4877,0,39,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001280_c001024.tif,65536,0,597,10715,4732,42109,5109,2274,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000000_c000256.tif,65536,0,0,500,57882,2518,211,4425,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001280_c001792.tif,65536,0,269,2376,1569,54210,6839,273,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000000_c001536.tif,65536,0,504,1208,12664,37533,10290,3314,0,23,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000256_c001792.tif,65536,0,25,1409,1981,59250,1981,890,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000512_c000768.tif,65536,0,374,10047,39504,5669,66,8545,0,918,413,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000768_c000768.tif,65536,0,385,6321,33357,20314,2293,2783,0,83,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001024_c000000.tif,65536,0,0,1290,50041,5461,254,6716,0,1774,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001280_c001280.tif,65536,0,118,1549,1231,54754,6998,886,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000512_c003072.tif,65536,0,15,215,5823,54062,4082,1339,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000256_c000768.tif,65536,0,0,1799,41241,15049,1006,5954,0,484,3,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001024_c000768.tif,65536,0,756,3771,2180,55120,2502,1076,0,131,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000768_c000512.tif,65536,0,305,10181,27764,16011,806,10334,0,135,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001280_c001536.tif,65536,0,404,11060,13211,34146,3641,3074,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000768_c001536.tif,65536,0,609,6047,4123,48146,4823,1788,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001024_c003072.tif,65536,0,40,832,3821,50555,7788,2500,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000000_c002048.tif,65536,0,4,82,757,58304,6282,107,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000000_c001024.tif,65536,0,0,366,55547,5761,1,3852,0,9,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000512_c002560.tif,65536,0,0,280,2955,58304,2534,1463,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001536_c001792.tif,65536,0,553,2899,4995,47769,7649,1671,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001024_c002816.tif,65536,0,0,346,3429,58194,1495,2072,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001024_c001024.tif,65536,0,120,10053,4043,47691,1135,2494,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000000_c002816.tif,65536,0,0,11,47087,9251,444,8743,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001536_c002816.tif,65536,0,87,1332,838,51749,11082,448,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001280_c000256.tif,65536,0,80,497,30550,28310,1920,4179,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001536_c003072.tif,65536,0,56,270,989,59709,3560,952,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001024_c000512.tif,65536,0,162,10112,21237,24095,2467,6911,0,552,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000000_c000768.tif,65536,0,0,258,45851,11839,375,7211,0,2,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000000_c002560.tif,65536,0,4,1105,10154,44604,6062,3607,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000256_c000512.tif,65536,0,6,2588,23725,27180,1325,10707,0,5,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001536_c002048.tif,65536,0,8,142,547,57344,7207,288,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000768_c002048.tif,65536,0,40,1795,3544,42697,15586,1870,0,4,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000512_c002816.tif,65536,0,0,459,1730,59836,1616,1895,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001280_c000512.tif,65536,0,149,3389,6837,41228,1629,9397,0,2907,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000256_c002560.tif,65536,0,397,496,2606,55518,3726,2793,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001024_c000256.tif,65536,0,500,2608,45202,5968,421,9144,0,1662,31,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000000_c000000.tif,65536,0,0,0,60089,0,0,5447,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000000_c001792.tif,65536,0,32,189,3392,55176,3545,3202,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000256_c001024.tif,65536,0,734,2996,23283,25683,3726,8737,0,377,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000768_c001792.tif,65536,0,14,2589,4635,47691,6722,3875,0,10,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000512_c002048.tif,65536,0,306,783,1987,34574,26415,1471,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000256_c000256.tif,65536,0,0,5,58134,2942,0,4455,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001024_c002304.tif,65536,0,173,5379,2695,48107,6413,2297,0,378,94,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001280_c000768.tif,65536,0,389,7596,1496,53545,1937,573,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000768_c000256.tif,65536,0,89,2237,26552,24955,180,10504,0,942,77,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000000_c000512.tif,65536,0,0,142,29749,24751,64,10830,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000512_c000000.tif,65536,0,0,0,59738,0,0,5798,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000768_c001024.tif,65536,0,182,9835,4678,45851,2518,2459,0,13,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000512_c000256.tif,65536,0,229,10220,19367,30081,211,5393,0,35,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000256_c000000.tif,65536,0,0,0,52795,40,0,12701,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001536_c000256.tif,65536,0,117,259,18929,40077,1537,4617,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000768_c000000.tif,65536,0,0,2099,43204,14167,102,5964,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001536_c000512.tif,65536,0,35,1668,1362,56714,2529,2274,0,954,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001536_c002304.tif,65536,0,0,945,1390,54981,6288,1932,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000768_c002816.tif,65536,0,0,312,1050,61450,2582,142,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001280_c000000.tif,65536,0,0,0,55006,1173,0,9357,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000256_c002304.tif,65536,0,2242,4970,752,54110,3269,193,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000000_c003072.tif,65536,0,0,0,36250,0,0,29286,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001024_c002560.tif,65536,0,428,4392,6083,41506,9332,3795,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000256_c001280.tif,65536,0,4,3452,10655,47668,1812,1943,0,2,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000256_c002816.tif,65536,0,31,1457,12546,40377,7014,4111,0,0,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r000512_c001280.tif,65536,0,87,3929,4786,48724,3747,4231,0,32,0,0,0
pair_000001357_20241014062932_20241014062934_00C6AE42_r001024_c001792.tif,65536,0,189,1612,1517,54303,5606,2309,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r008192_c001792.tif,65536,0,0,1039,53059,0,0,11438,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r007680_c002304.tif,65536,0,0,35576,25575,0,0,4385,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r004864_c002560.tif,65536,0,0,9273,21768,0,203,34292,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r007936_c003072.tif,65536,0,0,26589,36627,0,0,2320,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r003328_c000256.tif,65536,0,0,19136,19854,0,7,26539,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r003840_c003072.tif,65536,0,0,5593,44151,0,0,15792,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r005376_c002304.tif,65536,0,0,17020,19409,0,0,29107,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r005632_c001024.tif,65536,0,0,27452,14307,0,0,23777,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r008448_c002304.tif,65536,0,0,8201,44732,0,4005,8598,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r004608_c000768.tif,65536,0,0,13788,16033,0,0,35715,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r004864_c000256.tif,65536,0,0,1484,58864,0,0,5188,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r006656_c001024.tif,65536,0,0,2500,42666,0,45,20325,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r005888_c001024.tif,65536,0,0,5128,27989,0,0,32419,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r003584_c002048.tif,65536,0,0,32196,997,0,13,32330,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r005120_c000000.tif,65536,0,0,7067,16141,0,0,42328,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r006912_c002048.tif,65536,0,0,3981,60595,0,0,960,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r008192_c003072.tif,65536,0,0,507,64913,0,0,116,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r004352_c000512.tif,65536,0,0,20949,20137,0,0,24450,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r007424_c001280.tif,65536,0,0,11890,12666,0,283,40697,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r007424_c002304.tif,65536,0,5,2138,58287,0,85,5021,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r006912_c000512.tif,65536,0,0,2078,39062,0,20,24376,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r004864_c000768.tif,65536,0,0,20999,13644,0,0,30893,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r003840_c000256.tif,65536,0,0,11625,7178,0,0,46733,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r008704_c001792.tif,65536,0,0,10117,26591,0,4511,24317,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r007424_c000000.tif,65536,0,0,7717,28520,0,0,29299,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r007424_c001024.tif,65536,0,0,13383,25367,0,77,26709,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r007168_c001024.tif,65536,0,0,7975,12219,0,171,45171,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r004352_c002048.tif,65536,0,0,23271,8683,0,0,33582,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r004864_c001024.tif,65536,0,0,17320,2659,0,0,45557,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r004096_c002048.tif,65536,0,0,9448,633,0,0,55455,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r005632_c000256.tif,65536,0,0,6273,32644,0,0,26619,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r004608_c002816.tif,65536,0,0,6634,26343,0,0,32559,0,0,0,0,0
pair_000001369_20241015185218_20241015185224_0DECCD4F_r008448_c003072.tif,65536,0,0,1981,59657,0,3284,614,0,0,0,0,0
